0.02056	5.13858E-11
0.03460	2.45221E-11
0.05484	1.51608E-11
0.07708	8.70481E-12
0.10202	5.79498E-12
0.12464	3.58275E-12
0.16169	1.64766E-12
0.19754	9.46027E-13
0.26145	4.51459E-13
0.33246	2.40728E-13
0.46727	1.54438E-13
0.68357	9.90795E-14
1.04086	7.93594E-14
2.18339	5.90316E-14
5.06230	4.39107E-14
8.69221	3.92986E-14
