0.01232	2.68169
0.01322	1.42794
0.01460	0.70598
0.01659	0.34261
0.01967	0.16937
0.02333	0.09185
0.02971	0.04889
0.04123	0.02908
0.06145	0.01863
0.08775	0.01216
0.11836	0.00870
0.20345	0.00517
0.33996	0.00384
0.56009	0.00325
0.78885	0.00325
1.17634	0.00331
1.99473	0.00362
3.33481	0.00428
4.97391	0.00524
8.55707	0.00678
12.94800	0.00929
19.31526	0.01320
28.00582	0.02058
41.19354	0.03455
58.05086	0.05696
84.18365	0.10299
123.84036	0.19325
172.06714	0.35599
275.82465	0.84981
