0.10078	4.88904E-12
0.14432	2.40579E-12
0.21321	1.29726E-12
0.35137	6.53126E-13
0.51910	3.94857E-13
0.84222	2.49892E-13
1.32444	1.81414E-13
1.98749	1.28722E-13
2.84602	8.72509E-14
4.27079	5.39694E-14
6.40884	3.74280E-14
9.32162	2.91017E-14
13.34823	2.78003E-14
18.52664	2.84436E-14
23.41486	3.18901E-14
