# #MJD, AbsGain, AbsGainErr
5.456616767361111124e+04, 7.721952775999999297e+00, 5.144483547021268255e-02
5.456616899305555853e+04, 6.998996658000005588e+00, 4.025674783696333442e-02
5.456617031249999854e+04, 6.803788499999995132e+00, 3.751537928686713569e-02
5.456617163194444583e+04, 7.912941278000006129e+00, 7.771819830113377292e-02
5.456617292824073957e+04, 7.251092338000002968e+00, 4.847647297267097810e-02
5.456617435185184877e+04, 9.046136287999999581e+00, 9.336003095621472903e-02
5.456617561342592671e+04, 6.963444481999998992e+00, 4.301413718158275667e-02
5.456617687499999738e+04, 7.063908499999997481e+00, 4.456000934536162583e-02
5.456617819444444467e+04, 7.486259206000006827e+00, 4.586005297490322596e-02
5.456617954861110775e+04, 6.764979437999994794e+00, 3.857343150835165768e-02
5.456618164351851738e+04, 6.746645588000006910e+00, 3.904760027844923764e-02
5.456618290509259532e+04, 7.412205900000003567e+00, 6.867451392321324843e-02
5.435492387731481722e+04, 7.063130738000007902e+00, 4.127835684281525030e-02
5.435572582175926073e+04, 1.154332860999998722e+01, 1.496013903514614163e-01
5.435712481481481518e+04, 8.596132800000001239e+00, 7.754067548627679995e-02
5.435792685185185110e+04, 7.991377759999999775e+00, 4.878655480630209040e-02
5.435902224537036818e+04, 7.608411687999999451e+00, 5.594026902963383785e-02
5.436292188657407678e+04, 8.291045308000001057e+00, 6.667862724829229371e-02
5.436386333333333459e+04, 1.949944976399999916e+02, 8.428386118479915368e+00
5.438303953703703883e+04, 7.366348677999997818e+00, 4.440786446414805855e-02
5.438314559027777432e+04, 7.160405079999999423e+00, 4.189815579239916654e-02
5.438318648148148350e+04, 9.477077837999999588e+00, 9.550538493990173849e-02
5.438319531250000000e+04, 7.276990179999998531e+00, 4.291202577344767344e-02
5.438322928240741021e+04, 7.140800513999995935e+00, 4.083435944609380835e-02
5.438389532407407387e+04, 1.316717685999999965e+01, 3.051162373943803185e-01
5.438495711805555766e+04, 7.740662266000001068e+00, 6.474858885753909110e-02
5.438875368055555737e+04, 7.062347864000002140e+00, 4.068783817126632452e-02
5.438875996527777897e+04, 7.349276516000005977e+00, 4.306205979483696683e-02
5.438876850694444147e+04, 7.158113399999987081e+00, 4.298552523712520501e-02
5.438877516203703999e+04, 7.902127043999998435e+00, 7.298278826862952817e-02
5.439065627314814628e+04, 7.164243281999999269e+00, 4.242115726567242256e-02
5.439066671296296408e+04, 7.714635051999995774e+00, 5.828131958670494661e-02
5.439182417824074219e+04, 7.042516287999996294e+00, 4.054742023045814631e-02
5.439267560185184993e+04, 7.036748039999992876e+00, 4.090604847094616442e-02
5.439574057870370598e+04, 8.290194333999991727e+00, 7.541124449797909080e-02
5.439863546296296408e+04, 2.771754334999997837e+01, 9.088239913693308969e-01
5.439877241898148350e+04, 7.849200385999998808e+00, 6.043937032202652965e-02
5.440369716435185546e+04, 7.763691939999988634e+00, 5.396143172167267021e-02
5.440564775462963007e+04, 9.646750525599998127e+01, 2.757819203160384980e+00
5.440565603009259212e+04, 7.168687515999998539e+00, 4.175743603939766763e-02
5.440695251157407620e+04, 3.978103995600001497e+01, 1.495509431673063494e+00
5.441074039351852116e+04, 7.032283212000006500e+00, 4.043440671153600979e-02
5.441074947916666861e+04, 7.002949144000002235e+00, 3.951264062280443468e-02
5.441075900462963182e+04, 7.413886126000003074e+00, 4.864173317558317944e-02
5.441076692129629373e+04, 6.992864160000001661e+00, 4.010171881241344355e-02
5.441168333333333430e+04, 1.258977314800000613e+01, 2.616245233924056057e-01
5.441374343750000116e+04, 9.174773328000011219e+00, 1.060217936214903345e-01
5.441672256944444234e+04, 7.009322627999992505e+00, 4.049852347344037179e-02
5.441671398148148000e+04, 7.114717994000002044e+00, 4.131109833131436232e-02
5.441780578703703941e+04, 3.157600415799997151e+01, 1.132355622673036244e+00
5.441781679398148117e+04, 6.840048965999992348e+00, 3.907396312036472141e-02
5.441783896990741050e+04, 9.060931958000001174e+00, 1.012360886212739786e-01
5.442073776620370336e+04, 6.917037517999994556e+00, 3.918993607709485294e-02
5.442075427083333489e+04, 6.883910290000000209e+00, 4.208208772790707902e-02
5.442078170138888527e+04, 7.055328592000005727e+00, 4.182777286691848756e-02
5.442177957175925985e+04, 8.406920156000005306e+00, 9.126418234344745029e-02
5.442372815972222452e+04, 7.152762833999998016e+00, 3.984912837980641304e-02
5.442374188657407649e+04, 7.056820059999998840e+00, 3.962242505714484719e-02
5.442467486111111066e+04, 6.647478301999999672e+00, 3.990789418706675029e-02
5.442570061342592817e+04, 7.740107697999997427e+00, 6.522743429896180056e-02
5.443378682870370540e+04, 7.011862226000009635e+00, 3.980384085895560808e-02
5.443770472222222452e+04, 7.819198379999998672e+00, 6.214995919578703704e-02
5.443867094907407591e+04, 2.143167477400000109e+01, 6.788421846778414093e-01
5.443962826388888789e+04, 7.058402911999993812e+00, 4.070280457229803750e-02
5.444068853009259328e+04, 7.510302080000005986e+00, 5.670538882527527413e-02
5.444186447916666657e+04, 6.974135401999996375e+00, 3.952113458116925798e-02
5.444869428240740672e+04, 8.128321140000002387e+00, 8.886344285975297796e-02
5.445117153935185343e+04, 7.084529838000003465e+00, 4.005194929892902378e-02
5.445119153935185022e+04, 8.147800938000004933e+00, 8.604801252181780435e-02
5.445275100694444700e+04, 6.870825040000000605e+00, 3.783406206030660163e-02
5.445398240740740584e+04, 6.842455853999996229e+00, 3.885745410503305131e-02
5.445489857638889225e+04, 6.851449800000000145e+00, 3.921879512252778727e-02
5.446362804398148000e+04, 7.729529968000002249e+00, 5.210852875082473690e-02
5.446462781250000262e+04, 9.231590224000004952e+00, 1.238038049535664376e-01
5.446562787037037197e+04, 6.860972543999992013e+00, 3.800936316113078667e-02
5.446684333333333052e+04, 7.333626601999994499e+00, 5.400513057476617751e-02
5.446763434027777839e+04, 1.012127435999999925e+01, 1.341163711387733937e-01
5.446862821759259532e+04, 6.766398434000000073e+00, 3.776635349081960968e-02
5.447270261574073811e+04, 2.416028200199997045e+01, 8.027077331609023814e-01
5.447462770833333343e+04, 1.009748165400000097e+01, 1.148815474305905082e-01
5.447562813657407241e+04, 7.049814044000002333e+00, 4.168422310176796153e-02
5.447662795138888760e+04, 6.732188557999997158e+00, 3.725476603105491724e-02
5.447762788194444147e+04, 1.472775869399999671e+01, 3.607375109236022892e-01
5.447862807870370307e+04, 7.100979898000002954e+00, 5.200487301551448560e-02
5.447962777777777956e+04, 7.255829815999994103e+00, 4.896626221791389871e-02
5.448062803240741050e+04, 7.651126408000002321e+00, 6.389201643325607971e-02
5.449193357638888847e+04, 6.755200251999999850e+00, 3.040159377568552035e-02
5.449162780092592584e+04, 7.358167503999997194e+00, 5.607690193944295243e-02
5.449462774305555649e+04, 7.441368691999993956e+00, 6.475516945734932639e-02
5.449562770833333343e+04, 6.603563155999997214e+00, 3.703555749570171945e-02
5.449662750000000233e+04, 6.630205733999998685e+00, 4.052805538974810218e-02
5.449762778935184906e+04, 6.685852959999999179e+00, 3.696646610237316888e-02
5.449862778935184906e+04, 7.143294419999993927e+00, 5.408812662478405808e-02
5.450022854166666366e+04, 6.637629157999998419e+00, 4.043501408677701442e-02
5.450262781250000262e+04, 6.565341642000001698e+00, 3.671942273721524180e-02
5.450413288194444613e+04, 7.162429995999996635e+00, 4.818237984964698906e-02
5.450462826388888789e+04, 6.604148070000002591e+00, 3.733996139130701247e-02
5.450562778935184906e+04, 8.847230706000001277e+00, 1.345738138928630756e-01
5.450662791666666453e+04, 6.624006474000003308e+00, 3.664428809017900024e-02
5.450771821759259183e+04, 7.032181958000001565e+00, 4.583288846708770403e-02
5.450985202546296205e+04, 6.714900119999996697e+00, 3.755738556606814937e-02
5.450962777777777956e+04, 6.680459809999998555e+00, 3.702473902226491309e-02
5.451068143518518627e+04, 6.519745620000001907e+00, 3.608891396668498924e-02
5.452162734953704057e+04, 1.089013937399998966e+01, 2.137775741153510045e-01
5.452262717592592526e+04, 7.361932551999999852e+00, 6.211306302548277869e-02
5.452362730324074073e+04, 6.425746360000000656e+00, 3.627090516461278086e-02
5.452462766203703359e+04, 8.171065717999999478e+00, 1.128062292778586606e-01
5.452562734953704057e+04, 6.933052350000004971e+00, 5.666304372892400770e-02
5.452863923611111386e+04, 6.448755901999994933e+00, 3.621520962742383332e-02
5.452762775462962600e+04, 6.674567572000001725e+00, 4.122997721084804834e-02
5.452864677083333663e+04, 6.390997213999998650e+00, 3.824627855080488942e-02
5.452963083333333634e+04, 6.358530850000004619e+00, 3.564881619885798547e-02
5.453162795138888760e+04, 6.193457915999996288e+00, 3.599519486793487100e-02
5.453575333333333401e+04, 6.530197666000009171e+00, 3.598108146004943414e-02
5.453578834490740701e+04, 6.802352851999999395e+00, 4.184042286484079137e-02
5.453584535879629402e+04, 6.680876117999999586e+00, 4.031234228498482841e-02
5.453658701388888585e+04, 6.884361088000000350e+00, 4.295089288047045789e-02
5.453763027777777461e+04, 6.632694126000004076e+00, 3.748583641171043812e-02
5.453874902777777606e+04, 6.761966511999998097e+00, 3.983209477183170810e-02
5.453958613425926160e+04, 6.488126237999995105e+00, 3.521887229647815976e-02
5.454058608796296176e+04, 8.496716136000005193e+00, 9.604870047322255910e-02
5.455267924768518424e+04, 6.961452651999997521e+00, 4.090274411517176578e-02
5.455358615740740788e+04, 7.094321458000005798e+00, 4.682899488976553781e-02
5.455458611111110804e+04, 6.420471027999996139e+00, 3.441512237792854201e-02
5.455558601851851563e+04, 6.766272393999995138e+00, 3.814769781859458919e-02
5.455658604166666919e+04, 6.324958246000001338e+00, 3.260698618639058799e-02
5.455758615740740788e+04, 1.816146843599999627e+01, 3.693115325227860901e-01
5.455858599537036935e+04, 6.777445048000004135e+00, 3.709760564214646672e-02
5.455958604166666919e+04, 1.067121057380000479e+02, 4.507786198591025695e+00
5.456058592592592322e+04, 6.575607169999992507e+00, 3.631972213856395071e-02
5.456258578703703824e+04, 6.477014517999999832e+00, 3.593273554174052781e-02
5.456458616898148466e+04, 6.716375369999999734e+00, 4.481917291802833825e-02
5.456592337962963211e+04, 6.515165267999995180e+00, 3.713125199418920025e-02
5.460059510416666308e+04, 6.323976470000000738e+00, 1.219027874654818495e-02
5.460075892361110891e+04, 6.332807561999997503e+00, 1.890145204242438259e-02
5.461158613425926160e+04, 6.427574646000002723e+00, 3.264880646499841027e-02
5.461262615740740875e+04, 6.317960239999998784e+00, 3.093395858841655952e-02
5.461358620370370045e+04, 6.322823026000005342e+00, 3.225634335064507530e-02
5.461458628472222335e+04, 7.469502001999992480e+00, 6.391475222333931061e-02
5.461558666666666977e+04, 6.367019884000001184e+00, 3.208039052137656721e-02
5.461658681712963153e+04, 6.365443026000000337e+00, 3.134694112282154776e-02
5.461758621527777723e+04, 6.466863207999998586e+00, 3.420788603871982581e-02
5.461858640046296205e+04, 6.517302799999998619e+00, 3.609043541449125092e-02
5.461958656250000058e+04, 6.433219362000001773e+00, 3.196135993958257315e-02
5.462058629629629286e+04, 6.327260744000001047e+00, 3.108365136075592894e-02
5.462158635416666948e+04, 6.428653902000003306e+00, 3.251084226717947806e-02
5.462258643518518511e+04, 6.312276496000001735e+00, 3.067731612946678760e-02
5.462358650462963124e+04, 6.357542443999994575e+00, 3.158795527861969765e-02
5.462458631944444642e+04, 6.344398962000000530e+00, 3.127514175785905959e-02
5.462558640046296205e+04, 6.563873896000003150e+00, 3.147150901884378238e-02
5.465058502314814541e+04, 6.666262792000000381e+00, 3.120999829031089606e-02
5.474280393518518395e+04, 1.253489767540000059e+02, 5.169005736060926282e+00
5.474458876157407212e+04, 1.341406912940001064e+02, 4.471795709558452181e+00
5.475758631944444642e+04, 1.256065059399999129e+01, 2.159921801812038911e-01
5.475858628472222335e+04, 8.793932067999994828e+00, 1.132819122379164489e-01
5.476158640046296205e+04, 7.040222788000003007e+00, 6.482777436735670529e-02
5.476258634259259270e+04, 6.354878741999999470e+00, 4.369730810245159996e-02
5.476458645833333139e+04, 2.587791328399999813e+01, 6.524620201490737292e-01
5.476558653935185430e+04, 6.079170296000002693e+00, 3.547161403499760057e-02
5.476658694444444700e+04, 6.162763789999991637e+00, 3.745384838929551041e-02
5.477058646990740817e+04, 5.943049196000001366e+00, 3.327326853857340283e-02
5.477262819444444176e+04, 5.922021272000001169e+00, 3.191093407842832130e-02
5.477462820601851854e+04, 5.823628503999993988e+00, 3.045725554082634456e-02
5.477562813657407241e+04, 6.037882262000003664e+00, 3.299777196434129645e-02
5.477762795138888760e+04, 6.018575633999999397e+00, 3.238172999973957383e-02
5.477862797453703388e+04, 7.727906579999999970e+00, 5.368847562447629645e-02
5.477962793981481809e+04, 6.992926559999993685e+00, 4.476617073059890872e-02
5.478662768518518715e+04, 1.011982010200000559e+01, 1.071175212276650052e-01
5.479062802083333372e+04, 2.207188705099999879e+02, 8.503524895714527077e+00
5.479162805555555678e+04, 2.175089653159997454e+02, 8.445453885528470650e+00
5.479262859953703446e+04, 7.022622055999995894e+00, 5.588074268937028716e-02
5.479362820601851854e+04, 7.553095178000000409e+00, 6.174042569473704722e-02
5.479462819444444176e+04, 1.957067405560000282e+02, 8.419657411284470427e+00
5.480062697916666366e+04, 2.003171400360000689e+02, 8.415644036505661063e+00
5.480262798611111066e+04, 7.051737922000007153e+00, 5.671656956724920040e-02
5.480362846064814948e+04, 1.803611721999999773e+01, 3.549464767761753015e-01
5.480463057870370540e+04, 6.457152633999999836e+00, 5.223608754412567556e-02
5.480562833333333401e+04, 9.147051783999998520e+00, 1.104422537435049284e-01
5.481562702546296350e+04, 8.125092880599989087e+01, 4.893133830568107356e+00
5.481862813657407241e+04, 1.420409327079999855e+02, 3.559418112111638610e+00
5.482262800925925694e+04, 1.763538727540000082e+02, 4.192942548073660625e+00
5.482562793981481809e+04, 3.484767551259996026e+02, 9.257636994344700554e+00
5.483862800925925694e+04, 4.528930159599998433e+02, 1.017963483972199512e+01
5.483962800925925694e+04, 1.161040250599999091e+01, 1.498073053424672507e-01
5.484462811342592613e+04, 2.762406894839999154e+02, 5.680362250983676198e+00
5.484662795138888760e+04, 7.802511312000000032e+00, 1.214096794584341305e-01
5.484762820601851854e+04, 1.022021207199999715e+01, 1.282786952762596522e-01
5.484862824074074160e+04, 1.028498684000000374e+01, 1.213938422920605026e-01
5.484962973379629693e+04, 6.884981751999996291e+00, 3.733055248387580349e-02
5.485162819444444176e+04, 2.162829526759999794e+02, 8.439035356164415802e+00
5.485662795138888760e+04, 7.251049109999994968e+00, 6.451620451399291134e-02
5.485762824074074160e+04, 1.658491847799999519e+01, 3.361026595400979922e-01
5.486162759259259474e+04, 1.773842322999999155e+01, 4.033133455284795832e-01
5.486840766203703970e+04, 1.896762242779997507e+02, 8.399408803710546323e+00
5.486862792824074131e+04, 8.571386075999999576e+00, 1.588780242090282180e-01
5.487562810185184935e+04, 8.702825113999999473e+00, 1.528143836331042060e-01
5.487662777777777956e+04, 5.412435256000000194e+00, 3.126193854339449907e-02
5.487962799768518744e+04, 1.941835875459998135e+02, 8.415951965551586866e+00
5.488162729166666395e+04, 1.371037043999998595e+01, 3.887260915042043408e-01
5.488262725694444089e+04, 1.951582738800000882e+01, 6.029556915447953358e-01
5.488362787037037197e+04, 8.279966569999995585e+00, 1.521841501118492146e-01
5.488462783564814890e+04, 9.360672226000000151e+00, 1.962334547190570100e-01
5.488662810185184935e+04, 2.342474300000001719e+01, 8.122481856309000658e-01
5.488862796296296438e+04, 1.239405944600001241e+01, 3.207701792215498227e-01
5.488962790509259503e+04, 1.365300752399998885e+01, 1.992974099935252985e-01
5.489162792824074131e+04, 8.214636273999998295e+00, 1.426186945529293038e-01
5.489262796296296438e+04, 4.386449114999998500e+01, 1.225540150988742472e+00
5.489362780092592584e+04, 6.757324232000004649e+00, 6.472659344149381266e-02
5.490865388888888992e+04, 6.879269679999991283e+00, 7.064685204970885812e-02
5.490558655092592380e+04, 1.543282380800000020e+01, 2.382571454221069363e-01
5.490658670138888556e+04, 1.082255369999999495e+01, 1.590591176562995979e-01
5.490858646990740817e+04, 7.213594255999999483e+00, 1.016870932801995503e-01
5.490959182870370569e+04, 5.521272533999999510e+00, 3.003651648408997218e-02
5.491058627314814657e+04, 5.689653950000003846e+00, 2.983516717307594518e-02
5.491158621527777723e+04, 6.090845506000003517e+00, 4.455948965584926452e-02
5.491258633101851592e+04, 5.881530087999998102e+00, 4.182937865934267807e-02
5.491358637731481576e+04, 5.444819934000006079e+00, 2.649253335922667485e-02
5.492370300925926131e+04, 5.664135653999998077e+00, 3.679579260661684087e-02
5.491558623842592351e+04, 5.360559030000001002e+00, 2.676293407962851423e-02
5.491658627314814657e+04, 5.394497709999997781e+00, 2.781827075801836247e-02
5.491758631944444642e+04, 5.329266678000000645e+00, 2.608813230650177534e-02
5.491858614583333110e+04, 5.344693538000000466e+00, 2.620891994722224921e-02
5.492058630787036964e+04, 6.154775844000000440e+00, 5.631068676539005557e-02
5.492158633101851592e+04, 5.499939246000002058e+00, 2.750889486610215429e-02
5.492258628472222335e+04, 5.313985425999999457e+00, 2.598083188382661543e-02
5.492358625000000029e+04, 3.223759957799999398e+01, 8.735559027237327356e-01
5.492558629629629286e+04, 5.493034524000001362e+00, 2.910429563378833656e-02
5.492658621527777723e+04, 5.531914210000000942e+00, 2.811652218276363552e-02
5.493458625000000029e+04, 5.379868378000003837e+00, 2.611219824023187919e-02
5.493558629629629286e+04, 5.396851682000001205e+00, 2.637504818304381438e-02
5.493658670138888556e+04, 7.636439460000002732e+00, 1.167905948682385342e-01
5.493758636574073898e+04, 5.498607365999992780e+00, 2.637779028351783239e-02
5.493858648148148495e+04, 6.112942964000004586e+00, 4.583884223900049071e-02
5.494158621527777723e+04, 5.383289926000000669e+00, 2.551543189133587131e-02
5.494258656250000058e+04, 5.711802941999998495e+00, 2.959338402048426742e-02
5.494358641203703883e+04, 5.450807425999999012e+00, 2.686209946635488566e-02
5.494458619212963094e+04, 5.401613762000003760e+00, 2.607478749395618356e-02
5.494558621527777723e+04, 3.811426822660002358e+02, 1.187936367773970048e+01
5.494658630787036964e+04, 5.397730105999998251e+00, 2.515517532625725916e-02
5.494758622685185401e+04, 6.184196554000005897e+00, 3.948020568812333347e-02
5.494858668981481605e+04, 5.470047801999999848e+00, 2.607988099466114484e-02
5.494958629629629286e+04, 5.498882853999995213e+00, 2.679417017579758045e-02
5.495058653935185430e+04, 5.546390311999999767e+00, 2.729561688958823118e-02
5.495158605324073869e+04, 5.400782816000003983e+00, 2.534754482042091833e-02
5.495358629629629286e+04, 5.454058522000008402e+00, 2.556348375403325393e-02
5.495458621527777723e+04, 5.754051925999997152e+00, 3.336630290798425769e-02
5.495558640046296205e+04, 4.087308787999999993e+01, 1.585192041320120371e+00
5.496458458333333692e+04, 5.476772523999996700e+00, 3.943026515570235285e-02
5.496558483796296059e+04, 5.523631609999999803e+00, 2.640237610600734003e-02
5.496758479166666802e+04, 5.621065708000001493e+00, 2.766093901985530040e-02
5.496858460648148321e+04, 5.493906660000004827e+00, 3.813590542092860219e-02
5.496958472222222190e+04, 5.710445333999997430e+00, 3.704865335351511385e-02
5.497058482638889109e+04, 6.552029606599997180e+01, 1.791032064174263638e+00
5.497458475694444496e+04, 1.181325255220000656e+02, 1.727513723763411280e+00
5.497558480324073753e+04, 8.274994315000002132e+01, 1.745918446493842646e+00
5.497658482638889109e+04, 1.153542001039999718e+02, 1.765244497755548370e+00
5.497758480324073753e+04, 7.249551867799991101e+01, 8.913778734976911533e-01
5.497858480324073753e+04, 1.658636236339999925e+02, 3.958069357683863032e+00
5.497958502314814541e+04, 3.294372968199997445e+02, 1.107531065643400936e+01
5.498058480324073753e+04, 5.667624105999999884e+00, 2.941021332455639320e-02
5.498158495370370656e+04, 5.469404689999993074e+00, 2.692612434484247322e-02
5.498258484953703737e+04, 5.588612111999995413e+00, 2.956876772527727501e-02
5.498358481481481431e+04, 5.503795029999998256e+00, 2.688363730540177521e-02
5.498458478009259125e+04, 5.996190643999995018e+00, 3.758073170714765210e-02
5.498558491898148350e+04, 5.613071758000000244e+00, 2.842149563684393671e-02
5.498658488425926043e+04, 7.128233554000001249e+00, 8.290902078108583484e-02
5.499458475694444496e+04, 5.654315121999998084e+00, 3.102847074914876976e-02
5.499558486111111415e+04, 5.629949623999995545e+00, 2.952130685032288218e-02
5.499758480324073753e+04, 5.687034306000001038e+00, 2.979344882066323197e-02
5.499858482638889109e+04, 5.654703286000003715e+00, 3.007730340408894948e-02
5.499958478009259125e+04, 5.606862941999997574e+00, 2.859036408495147646e-02
5.500058479166666802e+04, 5.777180337999997306e+00, 3.190973305369845803e-02
5.500158471064814512e+04, 5.861063685999999606e+00, 3.653074580284196293e-02
5.500258476851852174e+04, 5.772957662000000489e+00, 3.143203228580349062e-02
5.500358479166666802e+04, 5.534576295999995565e+00, 2.914761565331273202e-02
5.500458489583332994e+04, 5.663439524000000169e+00, 2.771776551662359298e-02
5.500558482638889109e+04, 5.682351235999999695e+00, 2.958381824236743299e-02
5.500658475694444496e+04, 5.636740577999994173e+00, 2.778015817427464257e-02
5.500758481481481431e+04, 5.673495544000000557e+00, 2.849244849950543362e-02
5.500858481481481431e+04, 5.680232444000004044e+00, 2.818506460430416846e-02
5.508858560185185343e+04, 5.316030214000001308e+00, 2.702411991728588536e-02
5.508958568287036906e+04, 5.361413455999996636e+00, 2.746927667203287113e-02
5.509058484953703737e+04, 5.367043891999999872e+00, 2.826991233840333434e-02
5.509158480324073753e+04, 5.904960545999998978e+00, 4.211498135143657007e-02
5.509258582175926131e+04, 1.945648224219999918e+02, 8.429347673019265130e+00
5.509358564814814599e+04, 1.526887176000001922e+01, 3.895786740462920950e-01
5.509458564814814599e+04, 6.883290940000005520e+00, 5.019781267139960396e-02
5.509558575231481518e+04, 9.981758864000003229e+00, 1.195576710363270012e-01
5.509658581018518453e+04, 7.057382993999995691e+00, 5.214980703445107335e-02
5.509758574074073840e+04, 6.974909189999999981e+00, 4.830466916314183484e-02
5.509858574074073840e+04, 7.636402869999994181e+00, 7.893301475794572974e-02
5.509958574074073840e+04, 6.830077041999999210e+00, 4.667820315735644876e-02
5.510058570601851534e+04, 2.303019711399999636e+01, 6.528814962935001187e-01
5.510158565972222277e+04, 7.087607185999998727e+00, 4.221296449194009842e-02
5.510258561342592293e+04, 6.901178647999995697e+00, 4.077260081650262158e-02
5.511458459490740643e+04, 8.215234924000002437e+00, 3.972333586785991022e-01
5.511558481481481431e+04, 1.004060630000000387e+01, 9.493716000345051031e-02
5.511658557870370714e+04, 7.223213796000002240e+00, 4.454009371177082566e-02
5.511758604166666919e+04, 7.688363226340003166e+03, 7.338429206881073696e+01
5.511858479166666802e+04, 7.064507230000009130e+00, 4.220372363717388164e-02
5.511958560185185343e+04, 6.176539237400002236e+01, 1.729787115464027414e+00
5.512058576388889196e+04, 7.088132896000002070e+00, 4.263527546344692692e-02
5.512158591435185372e+04, 6.864049434000000893e+00, 4.034094066275872859e-02
5.512258559027777665e+04, 7.173788860000003709e+00, 4.614467888575901622e-02
