# #MJD, AbsGain, AbsGainErr
5.512658690972222394e+04, 2.444407618600000376e+01, 7.485378692193940253e-01
5.512758711805555504e+04, 6.534947996000004977e+00, 3.871024155533165506e-02
5.512858707175926247e+04, 5.300092080400003169e+01, 1.533933930189610066e+02
5.512958682870370103e+04, 1.839045636999999900e+01, 3.743858803035843286e-01
5.513058679398147797e+04, 6.455384380000001698e+00, 3.748447802693906372e-02
5.513158696759259328e+04, 6.580281895999996244e+00, 3.907095034871022748e-02
5.513358681712963153e+04, 7.382224083999998854e+00, 5.568902454316013856e-02
5.513862832175925723e+04, 1.133657871999998346e+00, 8.384220138818553394e-03
5.551292906249999942e+04, 1.935675989979960265e+00, 5.842469083603726299e-01
5.551294616898147797e+04, 1.410834765531062018e+00, 1.561192591000201968e-01
5.551295827546296641e+04, 1.088788356713427247e-01, 2.280382771570763079e-03
5.551296940972222365e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551298108796296583e+04, 4.126197815631265087e-01, 5.695156890583601417e-01
5.551299278935185430e+04, 5.206289238476956571e-01, 7.859211727228073707e-01
5.551300451388888905e+04, 1.090938188376753715e+00, 6.224404700049816948e-03
5.551301625000000058e+04, 4.606586693386775511e-01, 1.908718212031783323e-01
5.551302652777777985e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551303812499999913e+04, 1.130549408817635104e+00, 1.235532053207926362e+00
5.551304980324074131e+04, 2.087144543086173698e+00, 8.947610022670656957e-03
5.551292621527778101e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551292677083333547e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551292891203703766e+04, 1.850088719438878204e+00, 1.351515487269256965e+00
5.551292754629629781e+04, 3.378017012024046473e+00, 1.454639371620645646e-02
5.551292885416666832e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551292723379629751e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551292694444444351e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551292876157407591e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551294135416666541e+04, 2.553584537074148120e+00, 1.339731547623576428e-02
5.551294377314814483e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551294320601852087e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551294224537037371e+04, 4.445834480961921464e+00, 1.780761862850333443e+01
5.551294952546296554e+04, 1.027941458316632506e+01, 5.217883140983755830e+00
5.551294987268518162e+04, 1.266112753507014332e+01, 5.720442499485887566e+00
5.551295019675925869e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551294864583333401e+04, 5.293079559118237576e+00, 2.497025869928383157e-01
5.551295653935184964e+04, 5.988258136272550658e+00, 2.853478228412250628e-01
5.551295585648147971e+04, 5.849280360721441419e+00, 2.979513314350275555e-01
5.551296593749999738e+04, 5.621581943887778543e+00, 3.481962117908876664e-02
5.551293273148148000e+04, 5.682064268537070362e+00, 4.776902920154860732e-01
5.551293482638888963e+04, 5.864231112224444153e+00, 5.520782509530277604e-01
5.551293486111111270e+04, 6.001120795591184276e+00, 5.756594802826193735e-01
5.551293233796296408e+04, 6.400009178356715900e+00, 1.654712802519196835e+00
5.514362868055555737e+04, 4.275957668849997390e+03, 4.383713060371764669e+01
5.551293172453704028e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551293532407407474e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.514462907407407329e+04, 6.455231689999996192e+00, 3.935814498392139343e-02
5.551293268518518744e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551293936342592497e+04, 2.398655623246492397e+00, 4.322599393930619954e-02
5.551295362268518511e+04, 5.026153386773541953e+00, 8.837405921973254252e-03
5.514562868055555737e+04, 3.340752494104000107e+03, 2.048825083351119858e+01
5.551294273148148204e+04, 5.220673667334665424e+00, 4.115857277425084004e-01
5.551294280092592817e+04, 5.390460681362718276e+00, 1.667226246897710318e-01
5.551294708333333256e+04, 5.820450501001997345e+00, 7.415664443263502055e-03
5.514662829861111095e+04, 6.817159933999995758e+00, 5.346904001744421514e-02
5.551295634259259532e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551295961805555271e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.514762906249999651e+04, 6.388873383999999156e+00, 4.023804244909495037e-02
5.551295567129629490e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551297523148148321e+04, 5.331304867735472186e+00, 8.340644377065075110e-01
5.551297497685185226e+04, 4.787644228456915840e+00, 1.613505903192538948e+00
5.551296344907407183e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.515062859953703446e+04, 6.526019160000002373e+00, 4.437959941064249791e-02
5.515162906249999651e+04, 6.329416646000005642e+00, 4.087046067777947572e-02
5.515262851851851883e+04, 6.219229032000005652e+00, 3.866865305475082615e-02
5.551297005787037051e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.515362848379629577e+04, 6.228166354000002514e+00, 3.910455829949483625e-02
5.515462851851851883e+04, 6.277007024000001323e+00, 3.943609606836868259e-02
5.515562915509259619e+04, 6.214411010000000957e+00, 3.910858648545073590e-02
5.515662857638888818e+04, 6.153429521999999707e+00, 3.708890963148615827e-02
5.515762905092592700e+04, 6.174136739999996237e+00, 3.745496840689080398e-02
5.515962917824074248e+04, 6.309624554000001773e+00, 3.961834490354659843e-02
5.516062853009259561e+04, 6.362641458000004135e+00, 3.993864979537213589e-02
5.516162900462962716e+04, 6.625295553999994702e+00, 4.928017419900127677e-02
5.516262857638888818e+04, 6.239325435999999669e+00, 3.885190340509777490e-02
5.517162899305555766e+04, 6.206622680000001502e+00, 3.794697757772400037e-02
5.551298078703703504e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551302393518518511e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551297811342592468e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551302359953703854e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551303299768518627e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551302814814815065e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.517262850694444205e+04, 9.264844920000008699e+00, 1.351124496343014125e-01
5.551299795138889021e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.517462907407407329e+04, 1.478026661139999760e+02, 3.683860921550603962e+00
5.517562909722221957e+04, 1.445387931799999848e+01, 2.971633084982266970e-01
5.517662848379629577e+04, 6.059235459999999129e+00, 3.592235733509344109e-02
5.517862895833333459e+04, 6.053002636000000436e+00, 3.632540733839142305e-02
5.518062851851851883e+04, 6.080177889999993646e+00, 3.602871954816192629e-02
5.518162907407407329e+04, 7.330038928000007559e+01, 3.040373255758461291e+00
5.518362851851851883e+04, 6.131050978000007312e+00, 3.927093663493851777e-02
5.518462861111111124e+04, 6.077432219999998608e+00, 3.737730199913286838e-02
5.518562921296296554e+04, 6.126059379999999166e+00, 3.670667631208526099e-02
5.518662849537037255e+04, 6.092770781999997887e+00, 3.680121757548589223e-02
5.551301278935185110e+04, 4.872106553106216431e+00, 3.782786979566689356e-02
5.551294177083333489e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551293942129629431e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551294790509259474e+04, 5.255673987975953310e+00, 2.248502651069186897e-02
5.551294673611110920e+04, 5.213851042084163723e+00, 2.354632981231084485e-02
5.551294240740740497e+04, 4.853820320641280439e+00, 3.145414336518294329e-02
5.551294751157407154e+04, 4.910793046092184255e+00, 2.050977966147660148e-02
5.551296265046296321e+04, 5.127993126252498257e+00, 9.731160556016506258e-03
5.518962884259259590e+04, 6.163999687999999644e+00, 4.589316713926862301e-02
5.519062900462962716e+04, 5.944980180000003500e+00, 3.485132866700999671e-02
5.519162850694444205e+04, 5.912776177999997884e+00, 3.509913921577893781e-02
5.519262902777778072e+04, 1.090468968000000416e+01, 2.501296671918901704e-01
5.520062909722221957e+04, 6.924653328000001551e+00, 7.272046231202758393e-02
5.551298611111110949e+04, 7.073894523046096339e+00, 5.109988445590352146e-03
5.551300840277777752e+04, 1.093334914428858795e+01, 7.415426314524165528e-03
5.520162910879629635e+04, 6.312212552000000976e+00, 4.348714421462174240e-02
5.520262930555555795e+04, 1.247846943999999247e+01, 2.555095468001878367e-01
5.520362905092592700e+04, 6.587057046000000859e+00, 5.536549622472496102e-02
5.520462891203703475e+04, 6.514253060000006812e+00, 5.054102123861998336e-02
5.520562907407407329e+04, 6.036488120000004898e+00, 3.638717885635014276e-02
5.520662905092592700e+04, 3.347568707999995752e+01, 8.859004381199631073e-01
5.520762902777778072e+04, 6.091409160000000433e+00, 3.984791127191279758e-02
5.520862903935185022e+04, 5.892026499999999167e+00, 3.381307621610595698e-02
5.520962914351851941e+04, 5.912062259999996350e+00, 3.463634997856606529e-02
5.521062937499999680e+04, 5.882047901999999162e+00, 3.363363959888166638e-02
5.521162902777778072e+04, 6.051211659999999881e+00, 3.946445676588360152e-02
5.521262903935185022e+04, 5.933839202000000590e+00, 3.434349987534767584e-02
5.521362934027778101e+04, 5.874550009999997435e+00, 3.336444740904844636e-02
5.521462901620370394e+04, 7.398347741999992344e+00, 9.685240026531162505e-02
5.522062960648148146e+04, 5.962676258000000118e+00, 3.414428489435111791e-02
5.522162981481481256e+04, 1.085105107999998886e+01, 2.479812468096733169e-01
5.522262978009258950e+04, 6.031505740000002724e+00, 3.550444644370650410e-02
5.551304026620370132e+04, 5.245313146292583717e+00, 4.543939532573175975e-03
5.551303148148148466e+04, 3.741788793587174755e+00, 6.749034278663842111e-03
5.551303928240740788e+04, 3.981954364729458185e+00, 7.353741647164658245e-03
5.551308762731481693e+04, 3.662549090180361677e+00, 3.359506205401264090e-03
5.551310177083333110e+04, 8.305400008016027513e+00, 8.519218224856718591e-03
5.523262960648148146e+04, 4.713887645400000537e+01, 1.392510800632741352e+00
5.551308824074074073e+04, 5.205164589178355783e+00, 4.407840530708583525e-03
5.551306315972222365e+04, 5.554451563126251656e+00, 4.931223135248702198e-03
5.523562947916666599e+04, 5.936860939999995423e+00, 3.372633564495646635e-02
5.523662939814815036e+04, 5.949807379999997536e+00, 3.445207797957124812e-02
5.523762942129629664e+04, 5.946723280000001388e+00, 3.478056131136814805e-02
5.523962937499999680e+04, 5.805062316000001665e+00, 3.284090513887803764e-02
5.551309553240740934e+04, 5.159755050100198304e+00, 4.129455442880711896e-03
5.524062938657407358e+04, 5.795565839999997415e+00, 3.224385941834139596e-02
5.524162938657407358e+04, 5.850035332000002697e+00, 3.304042096965558589e-02
5.524262947916666599e+04, 5.763561039999995472e+00, 3.279440045342598559e-02
5.524362944444444292e+04, 5.907878579999996660e+00, 3.384715333316491020e-02
5.524462788194444147e+04, 5.938374987999995192e+00, 3.503078127381446111e-02
5.524562942129629664e+04, 6.081324088000001460e+00, 3.918485512334396459e-02
5.524662946759258921e+04, 6.028558131999997904e+00, 3.861046029000900215e-02
5.524762942129629664e+04, 5.811368987999999014e+00, 3.290846498071182263e-02
5.551313521990740992e+04, 1.729115136272544762e+00, 1.706252419968336265e-03
5.551570481481481693e+04, 4.272934711999998747e+00, 4.023698124705515911e-03
5.551576171296296525e+04, 8.658374435999999008e+00, 8.684228972046795919e-03
5.551579115740740963e+04, 5.593896580000002672e+00, 4.827541917395318863e-03
5.551582003472222277e+04, 5.359803180000001888e+00, 3.947986707025009402e-03
5.551585052083332994e+04, 5.283122640000000203e+00, 4.306937430697711268e-03
5.551588254629629955e+04, 1.585873490000000441e+00, 8.572908653466574380e-01
5.551591041666666570e+04, 2.809972195999999922e+00, 3.092137976200424188e-01
5.551593991898147942e+04, 5.209361239999998894e+00, 4.300794612873818680e-03
5.551597379629629722e+04, 5.356083879999999020e+00, 3.936796993499363725e-03
5.551600472222222015e+04, 5.333948019999995793e+00, 4.003975815035737580e-03
5.526662883101851912e+04, 4.351575570176000838e+03, 1.014586690042850823e+05
5.551569443287036847e+04, 5.179423740000002496e+00, 4.181012631330679151e-03
5.526762942129629664e+04, 5.903638960000004765e+00, 3.280673911461305658e-02
5.526862938657407358e+04, 5.879977319999998286e+00, 3.228230340699376338e-02
5.551569273148148204e+04, 4.998854480000000322e+00, 4.110475224125281421e-03
5.551569302083333605e+04, 5.044093740000000103e+00, 4.126305025508221654e-03
5.526958771990740934e+04, 5.864353519999995434e+00, 3.217564975199330157e-02
5.527058810185184848e+04, 5.910840057999998010e+00, 3.255291483181681211e-02
5.551569328703703650e+04, 5.047750180000008413e+00, 3.982235934126778301e-03
5.551569447916666832e+04, 5.004807120000004161e+00, 4.250810181657102386e-03
5.527159233796296030e+04, 5.859458439999989388e+00, 3.148385961390614413e-02
5.527258778935185546e+04, 5.899370520000003282e+00, 3.183800927566889094e-02
5.551569369212962920e+04, 5.046613000000004234e+00, 4.102691656787124143e-03
5.527359171296295972e+04, 5.945422080000004605e+00, 1.546864837727767762e-02
5.551569542824073869e+04, 5.014684619999997039e+00, 4.625053450297631277e-03
5.527458773148147884e+04, 5.992523965999999369e+00, 3.448487070051310666e-02
5.551571421296296467e+04, 5.046313538000005927e+00, 4.238097659282981204e-03
5.527558775462963240e+04, 5.922400940000001057e+00, 3.193157603694035673e-02
5.527658780092592497e+04, 5.903945120000008373e+00, 3.189489954845478592e-02
5.551574956018518424e+04, 5.036578520000002612e+00, 4.208472614593908312e-03
5.527758770833333256e+04, 5.927697340000001702e+00, 3.176362716360071198e-02
5.551574121527777606e+04, 8.291488700000003931e+00, 1.517520724612864136e-02
5.551577052083333547e+04, 8.530070717999999275e+00, 7.943760217191798631e-03
5.551577178240740614e+04, 4.673738451999998489e+00, 4.205188794999235175e-03
5.551577406250000058e+04, 1.836139088000000141e+00, 1.720625425648315571e-03
5.551574885416666802e+04, 5.274216020000000782e+00, 4.271746533053889100e-03
5.527958777777777868e+04, 6.121435779999997884e+00, 3.580548955855666210e-02
5.528058775462963240e+04, 6.125490379999997792e+00, 3.505367864145154944e-02
5.551569262731481285e+04, 5.140641800000003592e+00, 4.313698479986130194e-03
5.528158775462963240e+04, 6.074014459999999005e+00, 3.353617091675605011e-02
5.551565818287037109e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551567850694444496e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570934027777548e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570538194444089e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570831018518220e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570978009259125e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551570996527777606e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551568831018518540e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.528958777777777868e+04, 6.452427646000003847e+00, 3.846060666222250735e-02
5.551572247685184993e+04, 5.480970940000003289e+00, 5.385947275724762770e-03
5.529058774305555562e+04, 6.397498999999995384e+00, 3.724909905141474825e-02
5.551572511574073724e+04, 5.486827940000002179e+00, 5.338255504635937287e-03
5.529158771990740934e+04, 6.393747419999995962e+00, 3.790514429192443080e-02
5.551573123842592759e+04, 5.470120999999995348e+00, 5.383580288743568774e-03
5.529258773148147884e+04, 6.457320419999999395e+00, 3.981659254482892984e-02
5.551574927083333023e+04, 5.531019480000001209e+00, 5.483832067009091968e-03
5.529358780092592497e+04, 6.392844499999997154e+00, 3.762419551394247802e-02
5.551575122685185488e+04, 5.476840640000008698e+00, 5.235677078034738606e-03
5.529458776620370190e+04, 6.356165360000000319e+00, 3.720458416884674102e-02
5.551575048611110833e+04, 5.382440808000005461e+00, 5.147539736513559797e-03
5.529558773148147884e+04, 1.941988867599999367e+02, 8.428102831571042231e+00
5.551574922453703766e+04, 5.412376199999997972e+00, 5.421517689412425414e-03
5.529658775462963240e+04, 6.574313500000006805e+00, 4.349505722118404694e-02
5.551575075231481605e+04, 5.419638539999999338e+00, 5.327188933417446697e-03
5.529758774305555562e+04, 1.298217088000000174e+01, 3.070722573298644842e-01
5.551576057870370278e+04, 5.419581800000001337e+00, 5.263426020602806656e-03
5.529858774305555562e+04, 6.410854959999989333e+00, 3.790087846022505147e-02
5.551576526620370714e+04, 5.438540379999996510e+00, 5.409255792402644335e-03
5.529958773148147884e+04, 1.144158660000001682e+01, 2.505124834179777715e-01
5.551577072916666657e+04, 5.527289859999995336e+00, 5.418660377836755429e-03
5.530058774305555562e+04, 6.410879619999994006e+00, 3.789625481326734657e-02
5.551574342592592438e+04, 5.483693480000005671e+00, 5.367640330159777901e-03
5.530158773148147884e+04, 6.359184320000000668e+00, 3.755441802315067495e-02
5.551574298611110862e+04, 5.443545640000003516e+00, 5.283188622943293597e-03
5.530258770833333256e+04, 6.379288440000005167e+00, 3.780060908364229338e-02
5.551576293981481285e+04, 5.466503800000004354e+00, 5.470304039204896759e-03
5.530458771990740934e+04, 6.720222480000000331e+00, 4.599680077531675959e-02
5.551574599537037284e+04, 5.619742479999996654e+00, 5.506416457723253485e-03
5.551577140046295972e+04, 6.102926190000006024e+00, 6.163833456594262905e-03
5.551577718750000349e+04, 1.296403768800000122e+01, 1.507512922060502691e-02
5.530558780092592497e+04, 6.339692840000000551e+00, 3.778000409696606610e-02
5.551581295138888527e+04, 5.455348580000000780e+00, 5.443075575089396587e-03
5.530658791666666366e+04, 8.303842519999989236e+00, 1.107156674093694171e-01
5.551581232638889196e+04, 5.677045840000001675e+00, 5.687744565314586595e-03
5.530858773148147884e+04, 4.168708911999999600e+01, 1.269689717610363866e+00
5.551582349537037226e+04, 5.601652360000003661e+00, 5.554593731945587504e-03
5.531858623842592351e+04, 6.470412906000004405e+00, 3.917930694118312851e-02
5.531958776620370190e+04, 6.452694139999999301e+00, 3.850189173683149502e-02
5.551582447916666570e+04, 5.500321078000005137e+00, 5.456403852355496374e-03
5.532058778935185546e+04, 6.440709659999999559e+00, 3.844286660182405502e-02
5.532158789351851738e+04, 6.418915780000007842e+00, 3.785132072277486159e-02
5.551582369212962658e+04, 5.438162540000007539e+00, 5.432815229714691406e-03
5.532458620370370045e+04, 6.835418259999989310e+00, 4.917264021200154489e-02
5.551582385416666511e+04, 8.537807363999991850e+00, 1.731372779376577631e-02
5.551583197916666541e+04, 8.669299197999997375e+00, 1.765609267913980859e-02
5.551582693287036818e+04, 8.638575776000010364e+00, 1.764705799049989809e-02
5.551584717592592642e+04, 8.677255937999989399e+00, 1.755257255222577098e-02
5.532558621527777723e+04, 6.481924879999997557e+00, 3.866821338232137584e-02
5.532658622685185401e+04, 6.452113800000002897e+00, 3.871867769432092710e-02
5.532758770833333256e+04, 6.540079880000001289e+00, 3.976150656856011767e-02
5.551586708333333081e+04, 5.575503719999993280e+00, 5.774952720334834179e-03
5.532958773148147884e+04, 6.387177280000004842e+00, 3.778754136925349671e-02
5.551585283564814745e+04, 5.381702040000000409e+00, 1.029137174674293886e-02
5.551583372685185168e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551585237268518540e+04, 5.655179957999997953e+00, 1.160138929666774260e-02
5.533058777777777868e+04, 6.552383359999997658e+00, 4.119745958961440468e-02
5.551585847222222219e+04, 5.378655079999999700e+00, 7.303078155060479387e-03
5.551590591435185343e+04, 5.953559879999999360e+00, 6.718032925254637314e-03
5.551592881944444525e+04, 8.710003403999998284e+00, 8.513027131466566200e-03
5.551594166666666570e+04, 1.313255841599999840e+01, 1.486136862686477864e-02
5.533158773148147884e+04, 6.675110459999999080e+00, 4.103021432947807218e-02
5.551591913194444351e+04, 5.895030740000001046e+00, 6.160841897157858654e-03
5.533258771990740934e+04, 6.420938340000002853e+00, 3.756550271554583847e-02
5.533358778935185546e+04, 6.441200919999998220e+00, 3.806264117317949974e-02
5.533458781250000175e+04, 6.573897299999998722e+00, 3.984911030281566846e-02
5.551588650462962687e+04, 5.431200519999999976e+00, 7.674225639007267036e-03
5.533558620370370045e+04, 6.566272600000005788e+00, 4.135691628537243453e-02
5.551597828703703999e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.533658776620370190e+04, 6.489145959999997437e+00, 3.875190456314304976e-02
5.533758771990740934e+04, 6.466167260000008632e+00, 3.853247399806539186e-02
5.533858778935185546e+04, 4.930619802000001783e+01, 1.385881740280738184e+00
5.534958809027777897e+04, 6.402378960000001840e+00, 3.770945907217693877e-02
5.535158804398147913e+04, 6.436748800000003712e+00, 3.856083501876126501e-02
5.535258799768518656e+04, 6.444316360000000188e+00, 3.802776092144628806e-02
5.535358796296296350e+04, 1.745917070000000137e+01, 5.289139713494348527e-01
5.551578166666666948e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551578212962963153e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.535458813657407154e+04, 6.593075139999993617e+00, 3.988482969705653414e-02
5.535558803240740963e+04, 6.439564879999998936e+00, 3.780892447152181535e-02
5.535658804398147913e+04, 6.468389270000001190e+00, 3.942700818795735057e-02
5.535758811342592526e+04, 6.421022319999997841e+00, 3.808715046843256374e-02
5.535858819444444089e+04, 6.503884879999997537e+00, 3.882798007029156923e-02
5.535958800925925607e+04, 6.510169640000000868e+00, 3.860477933355304508e-02
5.536058817129629460e+04, 7.260317100000006185e+00, 7.515041535017286112e-02
5.536158803240740963e+04, 6.435478119999999080e+00, 3.813521226336093889e-02
5.536258834490740992e+04, 1.811510754000000389e+01, 3.978839250895807589e-01
5.536358837962963298e+04, 6.464351480000003036e+00, 3.820630183767415727e-02
5.536458839120370249e+04, 6.507513020000001092e+00, 3.904249525477155452e-02
5.551576883101851854e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551580859953703475e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.536558847222222539e+04, 6.465683740000010893e+00, 3.884673390649531766e-02
5.536658812500000204e+04, 6.526467299999995753e+00, 3.897495474873327592e-02
5.536758803240740963e+04, 6.523432099999999956e+00, 3.935199146181842661e-02
5.536858804398147913e+04, 6.499342279999996919e+00, 3.880385603014267076e-02
5.538058802083333285e+04, 6.398518740000002758e+00, 3.770689147583992235e-02
5.538158803240740963e+04, 2.070658340600000002e+01, 6.801992171605305559e-01
5.538258817129629460e+04, 6.574705515999998084e+00, 4.092005764481383701e-02
5.538358800925925607e+04, 6.393286919999992435e+00, 3.745629108371727883e-02
5.538458800925925607e+04, 6.388330480000003142e+00, 3.703693445802026807e-02
5.551583870370370278e+04, 6.728395875999996889e+00, 6.790302253214341652e-03
5.551584062499999709e+04, 1.324993831999999649e+01, 1.450896092790037242e-02
5.551584021990740439e+04, 9.027644502000008231e+00, 8.813486847045493358e-03
5.551584019675925811e+04, 1.291794367199999272e+01, 1.412557187194173058e-02
5.551583881944444147e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551584405092592351e+04, 5.521456459999995126e+00, 1.690841535319793226e-02
5.551583891203703388e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551585678240740526e+04, 5.691114660000000214e+00, 1.103076866214660993e-02
5.551577855324074335e+04, 5.228315620000001829e+00, 7.491202733540369696e-03
5.551577171296296001e+04, 5.193776559999999876e+00, 2.082518932964973549e-02
5.551577295138889167e+04, 5.183431555999996831e+00, 1.170771310478812069e-02
5.551578020833332994e+04, 5.231841935999999471e+00, 7.178496310810947648e-03
5.551579422453703592e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551578784722222190e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551578534722221957e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551579516203703679e+04, 5.420691980000002630e+00, 1.432790873356774158e-02
5.551579732638888527e+04, 5.434632820000000031e+00, 1.399851392692806791e-02
5.551582179398147855e+04, 5.437353099999993944e+00, 5.540502890707890357e-03
5.551579846064814774e+04, 5.596020659999997093e+00, 1.815910935988343522e-02
5.551580546296296234e+04, 5.531646340000000883e+00, 1.748247318615117965e-02
5.551581027777777490e+04, 5.492401219999999640e+00, 1.727625052975793191e-02
5.551582052083333110e+04, 5.504429060000001428e+00, 1.775547043241641754e-02
5.551582408564814978e+04, 6.485792560000004592e+00, 2.455434796398375460e-02
5.551581812499999796e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551582159722222423e+04, 6.542285318000000238e+00, 3.115626067449633885e-02
5.551582347222221870e+04, 5.461675540000002549e+00, 1.139705169583410740e-02
5.551582741898148379e+04, 5.620639335999995545e+00, 1.594427569936985797e-02
5.551583288194444322e+04, 5.572793660000002980e+00, 1.866809818581598862e-02
5.551584438657407736e+04, 5.688078260000005493e+00, 1.097480495560451685e-02
5.551584241898148321e+04, 5.583464280000008273e+00, 1.069930151906268827e-02
5.551584230324073724e+04, 5.607400479999998133e+00, 1.061456684354981569e-02
5.551584489583333198e+04, 5.564307420000001336e+00, 1.051129360010271199e-02
5.551585084490740701e+04, 5.551546839999996763e+00, 1.046184132691621235e-02
5.551585056712962978e+04, 5.567506180000003191e+00, 1.041702198322618823e-02
5.551585064814814541e+04, 5.595058279999992834e+00, 1.051380974596171150e-02
5.551585622685185081e+04, 5.673604480000000727e+00, 1.085203480941343730e-02
5.551579934027777927e+04, 5.700430020000002429e+00, 1.090900930135348113e-02
5.551593011574073898e+04, 5.708808319999994829e+00, 1.097823229167400189e-02
5.551597542824073753e+04, 8.654904820000003385e-01, 8.933344121177422444e-04
5.551601879629629548e+04, 6.918583679999993130e+00, 9.459241106253131470e-03
5.551604079861110949e+04, 9.520072660000000297e+00, 1.364320523477973932e-02
5.551605891203703504e+04, 1.408979045999998725e+01, 2.290269731368746106e-02
5.551603880787036906e+04, 5.716941499999998122e+00, 1.102667465783468276e-02
5.551605339120370627e+04, 5.921473340000001251e+00, 1.198640091889974918e-02
5.551604260416666511e+04, 5.936501500000005649e+00, 7.352381403082804134e-02
5.551605270833333634e+04, 5.755612060000002472e+00, 1.109680549519996562e-02
5.551612115740740410e+04, 1.291733056000001234e+01, 2.662078162758427236e-02
5.551608631944444642e+04, 5.709961200000001291e+00, 7.060313650787864923e-03
5.551607371527778014e+04, 5.681442417999994277e+00, 1.114931357591026143e-02
5.551608024305555591e+04, 5.609333545999992232e+00, 1.056102979412855761e-02
5.551583979166666541e+04, 5.606405479999994945e+00, 1.051342789492233989e-02
5.551608839120370249e+04, 5.764631200000002842e+00, 1.094707671618145445e-02
5.551608142361111095e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551609491898147826e+04, 5.667723816000003190e+00, 1.080389830222583392e-02
5.551610936342592322e+04, 5.630085219999995338e+00, 1.074672353706235955e-02
5.551612005787037197e+04, 5.452202940000003828e+00, 9.948275512104800752e-03
5.551611883101851708e+04, 5.570339479999997678e+00, 1.061014290009814828e-02
5.551612577546296234e+04, 5.479823440000006762e+00, 1.013975642816760184e-02
5.551612717592592526e+04, 5.496708360000001292e+00, 1.023171096254145949e-02
5.551596630787036702e+04, 5.594989819999998559e+00, 1.041753098513491758e-02
5.551595685185184993e+04, 2.744334524000000997e+00, 3.668754435012240578e-02
5.551602229166666802e+04, 9.195904439999994295e+00, 1.169266901477612926e-02
5.551597792824073986e+04, 5.609921239999994036e+00, 1.042598627394304353e-02
5.551597717592592380e+04, 5.555510380000006521e+00, 1.072077731452266043e-02
5.551597668981481547e+04, 5.596962119999996155e+00, 1.039127488109062823e-02
5.551596849537036906e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551598483796296205e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551599152777777635e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551599722222222044e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551599879629629868e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
5.551599839120370598e+04, 0.000000000000000000e+00, 0.000000000000000000e+00
