RunID,Tel,AbsGainMean,AbsGainErr,run_type,Time,CFD
64546,2,5.525383143812706,0.011863428917889862,flasher,2012-11-04 04:20:29,45.64310200732602
64546,3,5.881884402684567,0.014963776997375394,flasher,2012-11-04 04:20:29,45.64310200732602
64569,0,5.4287711270903,0.010997293288951044,flasher,2012-11-05 03:27:17,45.72495208791217
64569,1,5.561725054054056,0.013113657082620672,flasher,2012-11-05 03:27:17,45.72495208791217
64569,2,5.463914070234115,0.011421192455010156,flasher,2012-11-05 03:27:17,45.72495208791217
64569,3,5.911617094594593,0.014675881298147562,flasher,2012-11-05 03:27:17,45.72495208791217
64609,0,5.350307561872911,0.010471688172795934,flasher,2012-11-06 04:29:13,45.71728271550679
64609,1,5.548029266891893,0.013490214662001813,flasher,2012-11-06 04:29:13,45.71728271550679
64609,2,5.377013752508364,0.010186280915533759,flasher,2012-11-06 04:29:13,45.71728271550679
64609,3,5.758971614864862,0.014322101480855437,flasher,2012-11-06 04:29:13,45.71728271550679
64650,0,5.4160493590604055,0.01218000894766808,flasher,2012-11-07 05:48:32,45.71229443711844
64650,1,5.450822746621623,0.014518497222800013,flasher,2012-11-07 05:48:32,45.71229443711844
64650,2,5.3819654932885905,0.010938290380914994,flasher,2012-11-07 05:48:32,45.71229443711844
64650,3,5.704667277591975,0.015179845768702762,flasher,2012-11-07 05:48:32,45.71229443711844
64681,0,5.660668471571907,0.013490793286843607,flasher,2012-11-10 02:33:02,45.72601177045166
64681,1,5.721947602693603,0.0142460427768139,flasher,2012-11-10 02:33:02,45.72601177045166
64681,2,5.666771959731546,0.013127562024878444,flasher,2012-11-10 02:33:02,45.72601177045166
64681,3,5.9498645033557045,0.015742415089838764,flasher,2012-11-10 02:33:02,45.72601177045166
64716,0,5.608701561872908,0.011880835852465379,flasher,2012-11-11 12:12:51,45.72601177045166
64716,1,5.763876604729727,0.0145676656691594,flasher,2012-11-11 12:12:51,45.72601177045166
64716,2,5.628549715719067,0.011218374381397885,flasher,2012-11-11 12:12:51,45.72601177045166
64716,3,6.008149798657718,0.015841599840343452,flasher,2012-11-11 12:12:51,45.72601177045166
64731,0,5.5346804932885885,0.011110890480831241,flasher,2012-11-12 08:01:01,45.72601177045166
64731,1,5.7262736283783795,0.014149322220843872,flasher,2012-11-12 08:01:01,45.72601177045166
64731,2,5.613750702341138,0.012673430277425823,flasher,2012-11-12 08:01:01,45.72601177045166
64731,3,5.953434634228189,0.015802777947507757,flasher,2012-11-12 08:01:01,45.72601177045166
64761,0,5.504015214765102,0.012644848062512854,flasher,2012-11-13 09:39:55,45.72601177045166
64761,1,5.578565290540541,0.014802029257441274,flasher,2012-11-13 09:39:55,45.72601177045166
64761,2,5.514765765886287,0.012782713317281594,flasher,2012-11-13 09:39:55,45.72601177045166
64761,3,5.784106134228189,0.015327864434626281,flasher,2012-11-13 09:39:55,45.72601177045166
64775,0,5.461552996644295,0.011995726174174123,flasher,2012-11-14 04:30:57,45.72601177045166
64775,1,5.570787548821552,0.013971755722144309,flasher,2012-11-14 04:30:57,45.72601177045166
64775,2,5.480464134228189,0.012979565886963324,flasher,2012-11-14 04:30:57,45.72601177045166
64775,3,5.781969993311037,0.015263085287953775,flasher,2012-11-14 04:30:57,45.72601177045166
64816,0,5.347370675585287,0.0066395820093943115,flasher,2012-11-15 08:04:31,45.72601177045166
64816,1,5.282051680134677,0.00859851695537311,flasher,2012-11-15 08:04:31,45.72601177045166
64816,2,5.265018842809369,0.00735998084797001,flasher,2012-11-15 08:04:31,45.72601177045166
64816,3,5.713566969798652,0.007429152603405137,flasher,2012-11-15 08:04:31,45.72601177045166
64876,0,5.249483757575756,0.007380788076546235,flasher,2012-11-17 08:21:58,45.72601177045166
64876,1,5.330459191919188,0.008230068324756094,flasher,2012-11-17 08:21:58,45.72601177045166
64876,2,5.486688521739133,0.007626342986691664,flasher,2012-11-17 08:21:58,45.72601177045166
64876,3,5.686374765886288,0.00771495551484754,flasher,2012-11-17 08:21:58,45.72601177045166
64900,0,5.368712808724832,0.006856032938270228,flasher,2012-11-19 08:23:47,45.51060805860829
64900,1,5.353352304054051,0.00794053124014275,flasher,2012-11-19 08:23:47,45.51060805860829
64900,2,5.4730238993288625,0.007825903240783088,flasher,2012-11-19 08:23:47,45.51060805860829
64900,3,5.634253257525085,0.008093122228946243,flasher,2012-11-19 08:23:47,45.51060805860829
64951,0,5.236159040268456,0.006869284675778028,flasher,2012-11-20 11:01:58,45.55790199755805
64951,1,5.3390120337837805,0.008015300480407692,flasher,2012-11-20 11:01:58,45.55790199755805
64951,2,5.390504324414714,0.007830961905795488,flasher,2012-11-20 11:01:58,45.55790199755805
64951,3,5.607384107382559,0.007925767923905523,flasher,2012-11-20 11:01:58,45.55790199755805
64993,0,5.216751270903014,0.006821104690938526,flasher,2012-11-21 12:28:48,45.55790199755805
64993,1,5.258813696969695,0.008808957332062889,flasher,2012-11-21 12:28:48,45.55790199755805
64993,2,5.385387053511707,0.007450369411237966,flasher,2012-11-21 12:28:48,45.55790199755805
64993,3,5.629308567114097,0.007687611446396369,flasher,2012-11-21 12:28:48,45.55790199755805
65029,0,5.20599967114094,0.006801260993571688,flasher,2012-11-22 12:20:09,45.56387959951146
65029,1,5.246453269360269,0.0074461486314978,flasher,2012-11-22 12:20:09,45.56387959951146
65029,2,5.280466681208052,0.007282351433029774,flasher,2012-11-22 12:20:09,45.56387959951146
65029,3,5.649263318791943,0.007499255178244162,flasher,2012-11-22 12:20:09,45.56387959951146
65048,0,5.326030691275171,0.006827471039161275,flasher,2012-11-23 10:59:37,45.698868542124465
65048,1,5.362604858108112,0.009649237675794977,flasher,2012-11-23 10:59:37,45.698868542124465
65048,2,5.394675117056859,0.0076145645324778065,flasher,2012-11-23 10:59:37,45.698868542124465
65048,3,5.62842083946488,0.007522222692875427,flasher,2012-11-23 10:59:37,45.698868542124465
65076,0,5.232717291946313,0.006935166395105241,flasher,2012-11-24 12:09:19,45.468503052503046
65076,1,5.310881246621623,0.008951675335046974,flasher,2012-11-24 12:09:19,45.468503052503046
65076,2,5.444627448160539,0.00787634472285027,flasher,2012-11-24 12:09:19,45.468503052503046
65076,3,5.749343551839467,0.007905278916113838,flasher,2012-11-24 12:09:19,45.468503052503046
65094,0,5.445699451178457,0.008111851854197894,flasher,2012-11-25 09:56:01,45.468503052503046
65094,1,5.487878016949147,0.008798430431023858,flasher,2012-11-25 09:56:01,45.468503052503046
65094,2,5.450499013422814,0.008267514190795938,flasher,2012-11-25 09:56:01,45.468503052503046
65094,3,5.608708431438128,0.007930389169561756,flasher,2012-11-25 09:56:01,45.468503052503046
65097,0,5.277273946308727,0.00662867838316172,flasher,2012-11-25 12:26:17,45.468503052503046
65097,1,5.324286672297296,0.009466798399319722,flasher,2012-11-25 12:26:17,45.468503052503046
65097,2,5.2780558255033565,0.007119184203862548,flasher,2012-11-25 12:26:17,45.468503052503046
65097,3,5.574292872909703,0.007653635324165024,flasher,2012-11-25 12:26:17,45.468503052503046
65112,0,5.506705382550329,0.007434168830645725,flasher,2012-12-01 07:09:20,45.71941983882799
65112,1,5.552065770270274,0.009250643492697046,flasher,2012-12-01 07:09:20,45.71941983882799
65112,2,5.509886127516778,0.00841506662048669,flasher,2012-12-01 07:09:20,45.71941983882799
65112,3,5.7029392525252485,0.008191342667684424,flasher,2012-12-01 07:09:20,45.71941983882799
65127,0,5.206008565656564,0.006699151014949942,flasher,2012-12-02 03:15:24,45.71941983882799
65127,1,5.541786131313133,0.008636118593473631,flasher,2012-12-02 03:15:24,45.71941983882799
65127,2,5.338876107023411,0.007573103228776817,flasher,2012-12-02 03:15:24,45.71941983882799
65127,3,5.5797095906040255,0.007844632753099677,flasher,2012-12-02 03:15:24,45.71941983882799
65142,0,5.333191838926171,0.006838744071617101,flasher,2012-12-03 03:02:16,45.49169649816864
65142,1,5.506143646464643,0.008125795250688626,flasher,2012-12-03 03:02:16,45.49169649816864
65142,2,5.488108446308728,0.007774922676680465,flasher,2012-12-03 03:02:16,45.49169649816864
65142,3,5.733884852842808,0.008212160570821452,flasher,2012-12-03 03:02:16,45.49169649816864
65208,0,5.401019446308726,0.006806818284381883,flasher,2012-12-05 04:11:24,45.608272732600604
65208,1,5.53849869256757,0.008317365829767664,flasher,2012-12-05 04:11:24,45.608272732600604
65208,2,5.4651990769230805,0.007850958669641951,flasher,2012-12-05 04:11:24,45.608272732600604
65208,3,5.645807137123747,0.0076780804588397296,flasher,2012-12-05 04:11:24,45.608272732600604
65253,0,5.350689370370369,0.006645907548220535,flasher,2012-12-06 06:19:30,45.5825543345545
65253,1,5.45765930405406,0.008271801325510671,flasher,2012-12-06 06:19:30,45.5825543345545
65253,2,5.439124665551841,0.0077601935974115095,flasher,2012-12-06 06:19:30,45.5825543345545
65253,3,5.66670481270903,0.008010872577736427,flasher,2012-12-06 06:19:30,45.5825543345545
65278,0,5.4889492651006675,0.006965398934848121,flasher,2012-12-07 06:26:17,45.5965998046397
65278,1,5.365022635135135,0.009035402890494029,flasher,2012-12-07 06:26:17,45.5965998046397
65278,2,5.494315013422821,0.008273323747792327,flasher,2012-12-07 06:26:17,45.5965998046397
65278,3,5.736693697986574,0.007932164744621403,flasher,2012-12-07 06:26:17,45.5965998046397
65310,0,5.285944325503354,0.0069261440434482645,flasher,2012-12-08 06:30:06,45.676789411477344
65310,1,5.592576273648652,0.008990723580596244,flasher,2012-12-08 06:30:06,45.676789411477344
65310,2,5.474789107382547,0.00816116372865828,flasher,2012-12-08 06:30:06,45.676789411477344
65310,3,5.7726623745819365,0.008594537365487894,flasher,2012-12-08 06:30:06,45.676789411477344
65345,0,5.367573868686868,0.007342572179171366,flasher,2012-12-09 09:48:56,45.75527778266175
65345,1,5.451355138047142,0.009472589238760851,flasher,2012-12-09 09:48:56,45.75527778266175
65345,2,5.340608298657716,0.009404273598856894,flasher,2012-12-09 09:48:56,45.75527778266175
65345,3,5.720381983277589,0.008467763610105726,flasher,2012-12-09 09:48:56,45.75527778266175
65369,0,5.302694491638796,0.007333722300015912,flasher,2012-12-10 06:12:37,45.75527778266175
65369,1,5.302972016891891,0.009214432327234295,flasher,2012-12-10 06:12:37,45.75527778266175
65369,2,5.3564457792642095,0.008876931197941059,flasher,2012-12-10 06:12:37,45.75527778266175
65369,3,5.743132271812086,0.008188844844722222,flasher,2012-12-10 06:12:37,45.75527778266175
65458,0,5.36295282214765,0.00731949877361777,flasher,2012-12-12 11:51:22,45.75527778266175
65458,1,5.289518676767675,0.00911662700965552,flasher,2012-12-12 11:51:22,45.75527778266175
65458,2,5.426418772575248,0.008857096101845504,flasher,2012-12-12 11:51:22,45.75527778266175
65458,3,5.758270214046823,0.008829201232871755,flasher,2012-12-12 11:51:22,45.75527778266175
65483,0,5.345984557046979,0.0072824110437276456,flasher,2012-12-13 10:13:12,45.75527778266175
65483,1,5.352333851351348,0.009591386219020774,flasher,2012-12-13 10:13:12,45.75527778266175
65483,2,5.547489704697987,0.00975597840668279,flasher,2012-12-13 10:13:12,45.75527778266175
65483,3,5.934110406040269,0.00995108914134402,flasher,2012-12-13 10:13:12,45.75527778266175
65692,0,5.2819053030303,0.007130530150404317,flasher,2012-12-21 12:46:34,45.59346705738698
65692,1,5.334642124999997,0.00818749729475282,flasher,2012-12-21 12:46:34,45.59346705738698
65692,2,5.405565731543622,0.009112198595974848,flasher,2012-12-21 12:46:34,45.59346705738698
65692,3,5.821132553691273,0.009030905548017606,flasher,2012-12-21 12:46:34,45.59346705738698
65703,0,5.455797127946126,0.00817681801153071,flasher,2012-12-23 11:01:38,45.59346705738698
65703,1,5.522695171717175,0.009997644934788821,flasher,2012-12-23 11:01:38,45.59346705738698
65703,2,5.579122956375839,0.00976099734990118,flasher,2012-12-23 11:01:38,45.59346705738698
65703,3,6.045427695652178,0.010301860965437636,flasher,2012-12-23 11:01:38,45.59346705738698
65712,0,5.621997191919193,0.009265911991465259,flasher,2012-12-24 12:15:56,45.59346705738698
65712,1,5.378684006734008,0.008848304653425459,flasher,2012-12-24 12:15:56,45.59346705738698
65712,2,5.377866711409398,0.008252421117226055,flasher,2012-12-24 12:15:56,45.59346705738698
65712,3,5.8854531577181195,0.00963261791922305,flasher,2012-12-24 12:15:56,45.59346705738698
65745,0,5.4436564731543635,0.008216755206718515,flasher,2013-01-03 05:06:41,45.67095590720393
65745,1,5.280667199324324,0.008610464280006109,flasher,2013-01-03 05:06:41,45.67095590720393
65745,2,5.305644999999998,0.008224743149255045,flasher,2013-01-03 05:06:41,45.67095590720393
65745,3,5.708476715719062,0.008590708627615925,flasher,2013-01-03 05:06:41,45.67095590720393
65758,0,5.48380787878788,0.008097360085052529,flasher,2013-01-04 03:18:34,45.67095590720393
65758,1,5.329023161616153,0.008950305178101331,flasher,2013-01-04 03:18:34,45.67095590720393
65758,2,5.353769053691276,0.008361335842615239,flasher,2013-01-04 03:18:34,45.67095590720393
65758,3,5.708128204013379,0.008499879044378069,flasher,2013-01-04 03:18:34,45.67095590720393
65780,0,5.544810185185188,0.00913053245839606,flasher,2013-01-05 06:01:38,45.67095590720393
65780,1,5.244421800675669,0.00854454527167843,flasher,2013-01-05 06:01:38,45.67095590720393
65780,2,5.279514023489932,0.007895452064857537,flasher,2013-01-05 06:01:38,45.67095590720393
65780,3,5.701992153846158,0.008645354860135075,flasher,2013-01-05 06:01:38,45.67095590720393
65825,0,5.480399587248324,0.009172086579193087,flasher,2013-01-06 08:45:46,45.87358939194131
65825,1,5.186363952702701,0.00864577529273548,flasher,2013-01-06 08:45:46,45.87358939194131
65825,2,5.330270986577182,0.008540441849777088,flasher,2013-01-06 08:45:46,45.87358939194131
65825,3,5.633522545150504,0.008641812361149947,flasher,2013-01-06 08:45:46,45.87358939194131
65874,0,5.621682693602688,0.009917853839280727,flasher,2013-01-08 04:48:40,45.77553773870568
65874,1,5.2725312020202,0.008749270033837683,flasher,2013-01-08 04:48:40,45.77553773870568
65874,2,5.330385241610737,0.007861091171004813,flasher,2013-01-08 04:48:40,45.77553773870568
65874,3,5.732925790540539,0.009115211095230669,flasher,2013-01-08 04:48:40,45.77553773870568
65919,0,5.528694235690235,0.00934250849888443,flasher,2013-01-09 07:45:13,45.77553773870568
65919,1,5.2562476498316535,0.00860771651037048,flasher,2013-01-09 07:45:13,45.77553773870568
65919,2,5.28352210033445,0.008212127618935606,flasher,2013-01-09 07:45:13,45.77553773870568
65919,3,5.626443285234903,0.008785705911092768,flasher,2013-01-09 07:45:13,45.77553773870568
65953,0,5.425414825503359,0.009311664920664148,flasher,2013-01-10 07:09:50,45.77553773870568
65953,1,5.123236693602696,0.008565041393633512,flasher,2013-01-10 07:09:50,45.77553773870568
65953,2,5.136379174496646,0.007881293789552865,flasher,2013-01-10 07:09:50,45.77553773870568
65953,3,5.5425614765100715,0.009115933122900759,flasher,2013-01-10 07:09:50,45.77553773870568
65985,0,5.651682269360273,0.01016321724212266,flasher,2013-01-12 08:02:01,45.77553773870568
65985,1,5.280778614864871,0.008870195499337867,flasher,2013-01-12 08:02:01,45.77553773870568
65985,2,5.48838860738255,0.009859711871453932,flasher,2013-01-12 08:02:01,45.77553773870568
65985,3,5.845133976588629,0.01006975022299064,flasher,2013-01-12 08:02:01,45.77553773870568
66006,0,5.571994804713802,0.010592841025885794,flasher,2013-01-13 05:41:11,45.77553773870568
66006,1,5.380783592592592,0.009499051248761664,flasher,2013-01-13 05:41:11,45.77553773870568
66006,2,5.430903939597318,0.009250628654299679,flasher,2013-01-13 05:41:11,45.77553773870568
66006,3,5.782026722408028,0.01037173578093113,flasher,2013-01-13 05:41:11,45.77553773870568
66088,0,5.6606804915824895,0.011578594163035168,flasher,2013-01-15 10:47:40,45.77553773870568
66088,1,5.387434625000003,0.009755112343715877,flasher,2013-01-15 10:47:40,45.77553773870568
66088,2,5.368341272727274,0.008983891718688956,flasher,2013-01-15 10:47:40,45.77553773870568
66088,3,5.798797636363638,0.01091343544470678,flasher,2013-01-15 10:47:40,45.77553773870568
66183,0,5.353121906040268,0.0090468050406839,flasher,2013-01-18 10:07:48,45.7881360586081
66183,1,5.08910657718121,0.009259104900721718,flasher,2013-01-18 10:07:48,45.7881360586081
66183,2,5.240354526845639,0.009186574192196059,flasher,2013-01-18 10:07:48,45.7881360586081
66183,3,5.598842969899668,0.009218650401061724,flasher,2013-01-18 10:07:48,45.7881360586081
66278,0,5.5562746983050815,0.009921243511039918,flasher,2013-01-21 10:21:10,45.69490984127
66278,1,5.469136199324327,0.010303260725815956,flasher,2013-01-21 10:21:10,45.69490984127
66278,2,5.4507075384615415,0.009865426752331348,flasher,2013-01-21 10:21:10,45.69490984127
66278,3,5.772327533557045,0.009684251803801723,flasher,2013-01-21 10:21:10,45.69490984127
66303,0,5.409956249158246,0.009309669100786962,flasher,2013-01-22 08:39:40,45.83162323809531
66303,1,5.336380693602693,0.009245157145518936,flasher,2013-01-22 08:39:40,45.83162323809531
66303,2,5.275784510067116,0.009085801677809929,flasher,2013-01-22 08:39:40,45.83162323809531
66303,3,5.598225538461543,0.008537617033525556,flasher,2013-01-22 08:39:40,45.83162323809531
66526,0,5.600930283783784,0.01017671529210242,flasher,2013-01-31 04:04:01,45.79031818315027
66526,1,5.599254764309764,0.011088222700891609,flasher,2013-01-31 04:04:01,45.79031818315027
66526,2,5.550326130434784,0.010246166562128092,flasher,2013-01-31 04:04:01,45.79031818315027
66526,3,5.852413305369129,0.010149160292448993,flasher,2013-01-31 04:04:01,45.79031818315027
66535,0,5.329064281879195,0.008419854902059709,flasher,2013-02-01 04:40:09,45.79031818315027
66535,1,5.438293791245793,0.009944235045655656,flasher,2013-02-01 04:40:09,45.79031818315027
66535,2,5.427567520134231,0.010180394002088741,flasher,2013-02-01 04:40:09,45.79031818315027
66535,3,5.703439260869566,0.009606423700699585,flasher,2013-02-01 04:40:09,45.79031818315027
66547,0,5.258136528619532,0.007472217370416165,flasher,2013-02-02 06:13:37,45.79031818315027
66547,1,5.44272879054054,0.01071749789526819,flasher,2013-02-02 06:13:37,45.79031818315027
66547,2,5.387912013422818,0.009623619538830269,flasher,2013-02-02 06:13:37,45.79031818315027
66547,3,5.672744661073828,0.009440636947170568,flasher,2013-02-02 06:13:37,45.79031818315027
66550,0,5.4301130704697975,0.008303761471306997,flasher,2013-02-03 05:05:56,45.79031818315027
66550,1,5.5248176094276085,0.010068101892597613,flasher,2013-02-03 05:05:56,45.79031818315027
66550,2,5.483815946308723,0.0102837733170268,flasher,2013-02-03 05:05:56,45.79031818315027
66550,3,5.785489996644295,0.009134856084999874,flasher,2013-02-03 05:05:56,45.79031818315027
66590,0,5.343145128378378,0.008183321329152943,flasher,2013-02-06 10:07:42,45.83813963369976
66590,1,5.418701226351351,0.00956481589548604,flasher,2013-02-06 10:07:42,45.83813963369976
66590,2,5.389924016778521,0.010044275225539988,flasher,2013-02-06 10:07:42,45.83813963369976
66590,3,5.6803054448160575,0.009205456272229356,flasher,2013-02-06 10:07:42,45.83813963369976
66611,0,5.441307838926172,0.009155362452831484,flasher,2013-02-07 09:20:45,45.83813963369976
66611,1,5.458821444444443,0.009191369037171477,flasher,2013-02-07 09:20:45,45.83813963369976
66611,2,5.218900842809365,0.008550356006237405,flasher,2013-02-07 09:20:45,45.83813963369976
66611,3,5.652521923076924,0.009276361737125944,flasher,2013-02-07 09:20:45,45.83813963369976
66627,0,5.387498744107745,0.008557086227731308,flasher,2013-02-08 05:35:08,45.83813963369976
66627,1,5.3645446858108095,0.010137689915970072,flasher,2013-02-08 05:35:08,45.83813963369976
66627,2,5.30927348494984,0.009801380541365158,flasher,2013-02-08 05:35:08,45.83813963369976
66627,3,5.594391647651008,0.009207942292865987,flasher,2013-02-08 05:35:08,45.83813963369976
66644,0,5.5581067114093985,0.008886292307019896,flasher,2013-02-09 03:38:15,45.83813963369976
66644,1,5.528216918918918,0.01076394032443483,flasher,2013-02-09 03:38:15,45.83813963369976
66644,2,5.507780441471571,0.010347394677238216,flasher,2013-02-09 03:38:15,45.83813963369976
66644,3,5.811578276094274,0.010547655169286513,flasher,2013-02-09 03:38:15,45.83813963369976
66659,0,5.562802489932887,0.010343670554208649,flasher,2013-02-10 04:22:16,45.83813963369976
66659,1,5.552356582491582,0.011415575409470968,flasher,2013-02-10 04:22:16,45.83813963369976
66659,2,5.483760963210703,0.011137911652588204,flasher,2013-02-10 04:22:16,45.83813963369976
66659,3,5.78756301677852,0.01040516542434132,flasher,2013-02-10 04:22:16,45.83813963369976
66685,0,5.463786324324322,0.00996927981371092,flasher,2013-02-11 07:39:03,45.83813963369976
66685,1,5.474582828282828,0.01016984125772826,flasher,2013-02-11 07:39:03,45.83813963369976
66685,2,5.439150805369132,0.010403608328849342,flasher,2013-02-11 07:39:03,45.83813963369976
66685,3,5.707994214046821,0.01096428640793428,flasher,2013-02-11 07:39:03,45.83813963369976
66743,0,5.512147178451178,0.010072654066750257,flasher,2013-02-13 09:37:03,45.83813963369976
66743,1,5.5117452635135145,0.010898397016645429,flasher,2013-02-13 09:37:03,45.83813963369976
66743,2,5.379086869565223,0.010219432384948931,flasher,2013-02-13 09:37:03,45.83813963369976
66743,3,5.732504662207358,0.01063982498187933,flasher,2013-02-13 09:37:03,45.83813963369976
66796,0,5.438394956081082,0.009962481563888372,flasher,2013-02-14 06:33:54,45.83813963369976
66796,1,5.4289765067567615,0.009953666642746727,flasher,2013-02-14 06:33:54,45.83813963369976
66796,2,5.376824879194634,0.010628579788894678,flasher,2013-02-14 06:33:54,45.83813963369976
66796,3,5.67306403344482,0.01033796316626201,flasher,2013-02-14 06:33:54,45.83813963369976
66841,0,5.417723245791246,0.009695490422512023,flasher,2013-02-15 07:57:09,45.77673460317477
66841,1,5.397979861486489,0.010549129624090985,flasher,2013-02-15 07:57:09,45.77673460317477
66841,2,5.342927231543621,0.010300380318159195,flasher,2013-02-15 07:57:09,45.77673460317477
66841,3,5.620519020134226,0.01039223269298085,flasher,2013-02-15 07:57:09,45.77673460317477
66876,0,5.3806446329966295,0.009265185765453956,flasher,2013-02-16 09:37:51,45.702205235653274
66876,1,5.3543396767676725,0.01034119864852361,flasher,2013-02-16 09:37:51,45.702205235653274
66876,2,5.179080210702341,0.009054801905441444,flasher,2013-02-16 09:37:51,45.702205235653274
