394.6, 0.3508
394.6, 0.3427
394.6, 0.3346
394.6, 0.3265
394.6, 0.3184
394.6, 0.3103
394.6, 0.3023
394.6, 0.2942
394.6, 0.2861
395.0, 0.4558
395.3, 0.4478
395.3, 0.4397
395.3, 0.4316
395.3, 0.4235
395.3, 0.4154
395.3, 0.4073
395.3, 0.3993
395.4, 0.2780
395.4, 0.2699
397.0, 0.3918
396.8, 0.3822
396.8, 0.3741
396.8, 0.3660
396.8, 0.3579
396.8, 0.3498
396.8, 0.3418
396.8, 0.3337
396.8, 0.3256
396.8, 0.3175
396.8, 0.3094
396.8, 0.3013
396.8, 0.2933
396.8, 0.2852
397.0, 0.2625
396.8, 0.2528
396.8, 0.2448
396.8, 0.2367
396.7, 0.2275
397.5, 0.4019
397.2, 0.2766
396.8, 0.2699
397.1, 0.2187
398.2, 0.5501
397.8, 0.5393
397.8, 0.5313
397.8, 0.5232
397.8, 0.5151
397.9, 0.5070
397.9, 0.4989
397.9, 0.4908
397.9, 0.4828
397.9, 0.4747
397.9, 0.4666
397.9, 0.4585
397.9, 0.4504
397.9, 0.4423
397.9, 0.4343
397.9, 0.4262
397.9, 0.4181
397.9, 0.4100
398.9, 0.5865
398.6, 0.5757
398.6, 0.5676
398.6, 0.5595
400.4, 0.6103
400.0, 0.6013
400.0, 0.5939
401.1, 0.6269
400.7, 0.6174
401.9, 0.6406
401.8, 0.6309
403.3, 0.6250
404.0, 0.6327
405.1, 0.6228
405.4, 0.6142
406.0, 0.6046
406.9, 0.5985
407.8, 0.6153
408.3, 0.6477
408.3, 0.6380
408.3, 0.6299
408.3, 0.6227
408.3, 0.6057
409.2, 0.6675
409.1, 0.6569
409.2, 0.5947
408.9, 0.5837
410.0, 0.6140
409.8, 0.5724
410.7, 0.6459
410.5, 0.6353
410.5, 0.6272
410.5, 0.6200
410.2, 0.6039
411.2, 0.6663
410.9, 0.6577
410.5, 0.5931
410.5, 0.5850
411.6, 0.6820
411.9, 0.6739
413.6, 0.6658
413.2, 0.6550
413.8, 0.6496
414.9, 0.6806
415.7, 0.6916
415.6, 0.6705
414.9, 0.6604
416.8, 0.6801
417.0, 0.6927
417.9, 0.6678
417.6, 0.6577
418.5, 0.6543
419.4, 0.6799
419.9, 0.6702
419.9, 0.6621
419.9, 0.6475
419.9, 0.6379
419.8, 0.6287
420.8, 0.7077
420.6, 0.6971
420.3, 0.6900
420.3, 0.6233
421.4, 0.6805
420.7, 0.6549
422.1, 0.7034
422.8, 0.6926
422.8, 0.6845
423.9, 0.6805
425.1, 0.6972
425.0, 0.6872
426.1, 0.6757
426.5, 0.6899
427.2, 0.6641
428.4, 0.6530
428.6, 0.6414
429.4, 0.6669
429.0, 0.6319
429.0, 0.6238
429.0, 0.6158
429.0, 0.6077
429.0, 0.5996
429.0, 0.5915
429.0, 0.5834
429.0, 0.5753
429.0, 0.5673
429.4, 0.5592
429.8, 0.5497
429.8, 0.5416
429.8, 0.5336
429.8, 0.5255
429.8, 0.5174
429.8, 0.5093
429.8, 0.5012
429.8, 0.4931
430.1, 0.4833
430.4, 0.7895
430.8, 0.7814
430.8, 0.7734
430.8, 0.7653
430.8, 0.7572
430.8, 0.7491
430.8, 0.7410
430.8, 0.7329
430.8, 0.7249
430.8, 0.7172
430.4, 0.7087
430.4, 0.7006
430.4, 0.6925
430.4, 0.6844
430.4, 0.6764
430.5, 0.4743
430.5, 0.4662
430.5, 0.4581
430.5, 0.4500
430.5, 0.4419
430.9, 0.4359
431.2, 0.6656
431.2, 0.6575
431.2, 0.6494
431.2, 0.6413
431.2, 0.6332
431.2, 0.6252
431.2, 0.6171
431.2, 0.6090
431.2, 0.6009
431.2, 0.5928
431.2, 0.5847
431.6, 0.5758
431.8, 0.4305
431.6, 0.4204
431.9, 0.5659
431.9, 0.5578
431.9, 0.5497
431.9, 0.5416
431.9, 0.5335
431.9, 0.5255
431.9, 0.5174
431.8, 0.5075
432.3, 0.4132
432.2, 0.7653
432.2, 0.7572
432.2, 0.7491
432.2, 0.7410
432.2, 0.7329
432.2, 0.7248
432.6, 0.7154
432.6, 0.7073
432.6, 0.6992
432.6, 0.6912
432.6, 0.6831
433.0, 0.6736
432.7, 0.5012
432.7, 0.4931
432.7, 0.4850
432.7, 0.4769
432.7, 0.4689
432.7, 0.4608
432.7, 0.4527
432.7, 0.4446
433.7, 0.6646
433.7, 0.6566
433.7, 0.6494
433.1, 0.4365
433.1, 0.4284
433.1, 0.4204
435.1, 0.7473
434.8, 0.7383
434.8, 0.7302
434.8, 0.7221
434.8, 0.7140
434.8, 0.7059
434.8, 0.6979
434.8, 0.6898
434.8, 0.6817
434.8, 0.6736
436.0, 0.7874
435.9, 0.7778
435.9, 0.7697
435.9, 0.7616
435.9, 0.7540
435.2, 0.6669
436.8, 0.7969
437.3, 0.7841
438.0, 0.7746
438.0, 0.7665
438.0, 0.7584
438.0, 0.7499
438.0, 0.7418
438.1, 0.7338
438.1, 0.7257
438.1, 0.7176
438.1, 0.7095
438.1, 0.7014
438.1, 0.6938
439.0, 0.6837
438.8, 0.6758
440.4, 0.7753
439.9, 0.7685
439.5, 0.7598
439.5, 0.7517
439.5, 0.7436
439.5, 0.7355
439.5, 0.7274
439.5, 0.7194
439.5, 0.7113
439.5, 0.7032
439.5, 0.6951
441.7, 0.8204
441.3, 0.8096
441.3, 0.8015
441.3, 0.7934
441.3, 0.7854
442.5, 0.8314
441.7, 0.7732
444.0, 0.8195
444.7, 0.8449
444.6, 0.8343
444.6, 0.8271
445.3, 0.8082
446.2, 0.8156
446.2, 0.7994
446.0, 0.7902
446.0, 0.7822
446.0, 0.7741
446.0, 0.7660
445.7, 0.7611
446.7, 0.8654
446.4, 0.8540
446.4, 0.8459
446.4, 0.8378
446.4, 0.8298
446.0, 0.8244
447.4, 0.8778
449.6, 0.8984
449.3, 0.8876
449.3, 0.8809
450.5, 0.9418
450.3, 0.9312
450.3, 0.9231
450.3, 0.9150
450.3, 0.9069
451.8, 0.9402
451.8, 0.9321
451.8, 0.9240
451.8, 0.9159
451.8, 0.9078
452.5, 0.8988
452.5, 0.8908
452.5, 0.8827
452.5, 0.8746
452.5, 0.8665
452.5, 0.8584
452.5, 0.8503
452.5, 0.8411
454.8, 0.9008
454.0, 0.8916
454.0, 0.8835
455.4, 0.9150
456.3, 0.9304
456.1, 0.9212
457.6, 0.9293
457.9, 0.9199
458.3, 0.9118
459.8, 0.9068
460.5, 0.9256
460.1, 0.9145
461.2, 0.9468
460.8, 0.9360
462.7, 0.9526
463.0, 0.9441
463.4, 0.9360
464.1, 0.9249
464.8, 0.9171
466.5, 0.9312
466.3, 0.9090
467.2, 0.9231
467.0, 0.9144
467.2, 0.9001
466.3, 0.8928
468.5, 0.9373
468.8, 0.9292
469.2, 0.9206
469.9, 0.9121
469.9, 0.9045
471.5, 0.9604
471.4, 0.9498
471.4, 0.9417
471.4, 0.9336
471.0, 0.9265
471.0, 0.9190
473.7, 0.9445
473.2, 0.9352
472.8, 0.9305
474.3, 0.9641
474.3, 0.9561
474.6, 0.9722
475.9, 0.9490
475.7, 0.9403
477.2, 0.9695
476.8, 0.9587
477.9, 0.9794
477.2, 0.9479
479.3, 0.9713
479.0, 0.9627
480.1, 0.9802
481.8, 0.9811
482.5, 0.9730
483.3, 0.9667
483.7, 0.9582
484.4, 0.9514
485.3, 0.7846
485.2, 0.7736
485.2, 0.7655
485.0, 0.7572
485.5, 0.9438
485.9, 0.9353
485.7, 0.9263
485.9, 0.8293
485.9, 0.8212
485.9, 0.8131
485.9, 0.8050
485.9, 0.7969
486.8, 0.9175
486.6, 0.9083
486.6, 0.9002
486.6, 0.8921
486.6, 0.8841
486.6, 0.8760
486.6, 0.8679
486.6, 0.8598
486.6, 0.8517
486.6, 0.8441
486.3, 0.8374
486.6, 0.7888
486.6, 0.7808
488.1, 0.9370
488.1, 0.9289
488.8, 0.9209
488.8, 0.9128
488.8, 0.9047
488.8, 0.8966
488.6, 0.8872
489.5, 0.9927
489.5, 0.9846
489.5, 0.9765
489.5, 0.9684
489.5, 0.9604
489.5, 0.9523
489.5, 0.9442
489.2, 0.8804
490.4, 0.9357
490.2, 0.9271
491.7, 0.9646
491.7, 0.9549
491.7, 0.9469
491.5, 0.9149
492.2, 0.9361
492.0, 0.9262
492.1, 0.9080
493.1, 0.9720
494.0, 0.9632
493.9, 0.9540
493.5, 0.9491
494.7, 1.003
494.6, 0.9926
494.6, 0.9846
494.6, 0.9765
496.0, 0.9659
495.3, 0.9598
496.7, 0.9755
497.8, 0.9639
497.8, 0.9558
498.2, 0.9495
500.0, 0.9477
500.0, 0.9396
500.4, 0.9310
501.3, 0.9224
500.8, 0.9160
502.7, 0.9573
502.6, 0.9467
502.6, 0.9386
502.6, 0.9306
503.3, 0.9207
503.3, 0.9126
503.3, 0.9045
504.0, 0.8996
504.7, 0.9705
504.4, 0.9597
504.4, 0.9517
504.4, 0.9436
504.4, 0.9355
504.4, 0.9274
505.6, 0.9977
505.5, 0.9871
505.5, 0.9790
504.7, 0.9180
504.7, 0.9099
507.1, 0.9702
506.9, 0.9593
506.7, 0.9503
507.8, 0.9415
507.3, 0.9354
509.1, 0.9754
509.1, 0.9673
509.1, 0.9587
508.4, 0.9529
511.4, 0.9869
511.3, 0.9763
511.3, 0.9691
511.3, 0.9610
510.5, 0.9570
511.6, 0.9987
512.4, 0.9502
512.4, 0.9421
512.7, 0.9340
512.7, 0.9664
512.7, 0.9583
513.6, 0.9238
514.9, 0.9508
514.5, 0.9401
514.2, 0.9340
516.5, 0.8127
516.4, 0.8020
516.4, 0.7939
516.4, 0.7858
516.4, 0.7777
516.0, 0.7710
516.0, 0.7636
516.7, 0.9542
516.7, 0.9461
516.6, 0.9367
517.1, 0.8915
517.1, 0.8819
517.1, 0.8743
516.7, 0.8653
517.1, 0.8558
517.1, 0.8478
517.1, 0.8397
517.1, 0.8316
517.1, 0.8235
517.6, 0.9277
517.8, 0.9187
517.8, 0.9106
517.8, 0.9025
517.8, 0.8127
517.8, 0.8046
517.8, 0.7966
519.3, 0.8958
519.3, 0.8848
519.3, 0.8756
518.8, 0.8662
520.0, 0.9447
519.6, 0.9340
519.6, 0.9265
519.3, 0.9205
519.3, 0.9124
519.3, 0.9043
521.6, 0.9679
521.4, 0.9573
521.4, 0.9501
522.9, 0.9400
522.9, 0.9303
522.9, 0.9204
523.7, 0.9840
523.2, 0.9743
523.2, 0.9662
523.2, 0.9582
523.2, 0.9501
525.0, 0.9824
525.4, 0.9743
525.4, 0.9662
525.4, 0.9581
525.8, 0.9482
526.5, 0.9402
526.5, 0.9321
526.5, 0.9240
526.5, 0.9159
526.5, 0.9078
526.5, 0.8997
526.5, 0.8917
526.5, 0.8836
526.5, 0.8755
526.5, 0.8674
526.5, 0.8593
526.5, 0.8512
526.5, 0.8432
526.5, 0.8360
528.1, 0.9824
527.6, 0.9743
527.6, 0.9662
527.6, 0.9581
527.6, 0.9500
528.8, 0.9974
528.7, 0.9877
528.0, 0.9419
528.0, 0.9339
528.0, 0.9258
528.0, 0.9177
528.0, 0.9096
528.0, 0.9015
528.0, 0.8934
528.0, 0.8854
528.0, 0.8773
528.0, 0.8692
528.0, 0.8611
528.0, 0.8530
528.0, 0.8449
528.0, 0.8382
530.3, 0.9780
529.8, 0.9675
529.8, 0.9614
530.8, 1.013
530.8, 1.005
530.8, 0.9967
530.8, 0.9886
532.1, 0.9778
531.9, 0.9675
532.3, 0.9580
532.3, 0.9500
532.3, 0.9419
532.3, 0.9338
532.3, 0.9257
532.3, 0.9176
532.3, 0.9095
532.3, 0.9015
532.3, 0.8934
532.0, 0.8873
532.3, 0.9985
532.3, 0.9904
534.5, 0.9634
533.8, 0.9553
533.8, 0.9473
533.8, 0.9392
533.8, 0.9311
533.8, 0.9230
533.8, 0.9149
533.8, 0.9041
535.3, 0.9968
535.2, 0.9859
535.2, 0.9778
534.5, 0.9715
535.9, 1.009
536.6, 1.001
536.6, 0.9930
537.4, 0.9813
537.4, 0.9733
537.4, 0.9652
537.4, 0.9571
537.4, 0.9499
537.0, 0.9418
536.7, 0.9378
538.8, 0.9741
538.8, 0.9661
538.8, 0.9580
539.2, 0.9485
539.2, 0.9405
539.6, 0.9324
540.5, 0.9236
540.3, 0.9139
540.1, 0.9047
541.2, 0.8987
541.0, 0.8901
541.7, 0.9678
541.7, 0.9597
541.4, 0.9526
541.4, 0.9445
541.4, 0.9364
541.7, 0.9283
541.7, 0.9202
541.7, 0.9121
543.5, 0.9876
543.9, 0.9795
543.9, 0.9714
544.2, 0.9615
543.2, 0.9566
546.1, 0.9687
546.1, 0.9606
547.7, 0.9518
547.5, 0.9439
548.4, 0.9676
548.3, 0.9585
550.6, 0.9670
551.9, 0.9839
551.9, 0.9747
553.1, 0.9668
553.0, 0.9585
554.2, 0.9785
555.5, 0.9793
555.9, 0.9712
556.2, 0.9623
556.2, 0.9542
556.2, 0.9465
557.2, 0.9425
558.1, 0.9631
558.1, 0.9550
558.4, 0.9308
558.4, 0.9227
558.4, 0.9151
559.2, 0.9469
559.2, 0.9389
558.8, 0.9092
560.7, 0.9782
560.6, 0.9676
560.6, 0.9595
560.6, 0.9514
560.6, 0.9335
559.9, 0.9200
561.5, 0.9422
562.8, 0.9703
562.8, 0.9622
562.8, 0.9533
562.1, 0.9334
565.0, 0.9560
565.7, 0.9478
565.7, 0.9397
565.7, 0.9316
565.7, 0.9235
565.7, 0.9154
565.7, 0.9082
567.1, 0.9639
567.1, 0.9549
568.6, 0.9435
569.3, 0.9338
570.2, 0.9239
571.0, 0.9125
570.4, 0.9050
571.5, 0.9535
571.1, 0.9428
571.1, 0.9347
571.5, 0.9252
572.9, 0.9603
574.1, 0.9513
574.4, 0.9434
575.1, 0.9369
575.1, 0.9301
576.7, 0.9457
577.5, 0.9339
578.0, 0.9261
579.5, 0.9458
578.7, 0.9359
580.2, 0.9557
581.6, 0.9655
582.4, 0.9763
583.4, 0.9817
584.5, 0.9731
585.1, 0.9635
586.1, 0.9552
585.3, 0.9480
587.1, 0.9682
587.4, 0.9601
587.8, 0.9520
587.8, 0.9439
587.8, 0.9358
587.8, 0.9277
587.8, 0.9197
587.8, 0.9116
587.8, 0.9035
587.8, 0.8954
587.8, 0.8873
588.2, 0.8774
588.9, 0.8693
588.9, 0.8613
588.9, 0.8532
588.9, 0.8451
588.9, 0.8370
588.9, 0.8289
588.8, 0.8206
590.5, 0.9266
590.4, 0.9160
590.0, 0.9089
590.0, 0.9008
590.0, 0.8927
590.0, 0.8846
590.0, 0.8765
590.4, 0.8657
590.4, 0.8577
592.7, 0.9212
592.2, 0.9129
594.9, 0.9196
594.3, 0.9108
596.3, 0.9373
595.8, 0.9290
598.3, 0.9323
600.0, 0.9357
601.1, 0.9254
601.6, 0.9161
603.0, 0.9383
603.1, 0.9303
602.7, 0.9222
603.4, 0.9464

