-9.74138E-1	0.16710
-7.41379E-1	0.14717
-4.82759E-1	0.12723
-3.36207E-1	0.11726
-1.72414E-1	0.10612
0.00000E+0	0.09616
1.29310E-1	0.08971
3.10345E-1	0.08326
4.91379E-1	0.07915
6.89655E-1	0.07505
9.13793E-1	0.07153
1.12931E+0	0.06860
1.33621E+0	0.06801
1.54310E+0	0.06801
1.76724E+0	0.06801
1.98276E+0	0.06801
