* V 9
38.0182	-71.342	GRB 2008-04-11 21:15:32 SWIFT/BAT 309010 TRIGGER
287.29	-27.6792	GRB 2008-04-13 02:54:19 SWIFT/BAT 309096 TRIGGER
326.134	-19.9693	GRB 2008-04-13 08:51:12 SWIFT/BAT 309111 TRIGGER
266.956	-27.3365	GRB 2008-04-14 12:45:11 INTEGRAL 5257 INITIAL
266.966	-27.3466	GRB 2008-04-14 12:45:19 INTEGRAL 5257 REFINED
272.256	-18.8273	GRB 2008-04-14 22:33:35 INTEGRAL 5258 GROUND
272.246	-18.8727	GRB 2008-04-14 22:33:35 INTEGRAL 5258 INITIAL
152.639	43.2424	GRB 2008-04-20 04:12:47 SWIFT/BAT 309665 TRIGGER
26.5741	69.4917	GRB 2008-04-26 13:23:22 SWIFT/BAT 310219 TRIGGER
165.322	51.6894	GRB 2008-04-30 19:53:02 SWIFT/BAT 310613 TRIGGER
286.617	68.778	GRB 2008-05-03 12:26:13 SWIFT/BAT 310785 TRIGGER
329.435	39.0023	GRB 2008-05-06 17:46:21 SWIFT/BAT 311159 TRIGGER
263.833	-35.6234	GRB 2008-05-14 10:32:37 SWIFT/BAT 311603 TRIGGER
3.15012	32.5992	GRB 2008-05-15 06:01:13 SWIFT/BAT 311658 TRIGGER
120.63	-26.176	GRB 2008-05-16 00:17:07 SWIFT/BAT 311762 TRIGGER
102.255	50.7307	GRB 2008-05-17 21:22:51 SWIFT/BAT 311874 TRIGGER
280.192	-55.0038	GRB 2008-05-20 22:20:24 SWIFT/BAT 312047 TRIGGER
20.7319	-64.0535	GRB 2008-05-23 21:21:51 SWIFT/BAT 312242 TRIGGER
19.1726	-9.25069	GRB 2008-06-02 01:30:28 SWIFT/BAT 312958 TRIGGER
279.427	62.7425	GRB 2008-06-03 11:18:32 INTEGRAL 5283 GROUND
279.397	62.7389	GRB 2008-06-03 11:18:32 INTEGRAL 5283 INITIAL
176.527	68.0759	GRB 2008-06-03 19:38:13 SWIFT/BAT 313087 TRIGGER
236.97	20.5553	GRB 2008-06-04 07:27:01 SWIFT/BAT 313116 TRIGGER
262.127	4.00159	GRB 2008-06-05 23:47:57 SWIFT/BAT 313299 TRIGGER
194.967	15.9004	GRB 2008-06-07 06:07:27 SWIFT/BAT 313417 TRIGGER
213.38	5.12929	GRB 2008-06-13 09:35:40 INTEGRAL 5288 GROUND
213.362	5.11898	GRB 2008-06-13 09:35:40 INTEGRAL 5288 INITIAL
213.369	5.12333	GRB 2008-06-13 09:35:40 INTEGRAL 5288 REFINED
173.797	-7.09832	GRB 2008-06-13 11:12:37 SWIFT/BAT 313954 TRIGGER
234.222	-73.2694	GRB 2008-06-21 15:50:35 SWIFT/BAT 314975 TRIGGER
237.66	-62.038	GRB 2008-06-23 10:25:28 SWIFT/BAT 315080 TRIGGER
45.8375	75.4918	GRB 2008-07-01 10:13:37 SWIFT/BAT 315615 TRIGGER
35.5704	39.8289	GRB 2008-07-01 12:50:05 SWIFT/BAT 315630 TRIGGER
312.853	72.3078	GRB 2008-07-02 11:50:43 SWIFT/BAT 315710 TRIGGER
101.867	-63.2222	GRB 2008-07-03 19:00:13 SWIFT/BAT 315819 TRIGGER
130.246	-45.0982	GRB 2008-07-05 21:14:13 SWIFT/BAT 316063 TRIGGER
32.6317	33.103	GRB 2008-07-07 08:27:53 SWIFT/BAT 316204 TRIGGER
8.25701	19.4919	GRB 2008-07-10 07:13:10 SWIFT/BAT 316534 TRIGGER
188.109	-60.2785	GRB 2008-07-14 17:52:56 SWIFT/BAT 316910 TRIGGER
255.461	-40.8677	GRB 2008-07-17 13:29:59 SWIFT/BAT 317205 TRIGGER
162.521	-10.4954	GRB 2008-07-20 00:23:41 SWIFT/BAT 317393 TRIGGER
224.471	-11.7121	GRB 2008-07-21 10:25:16 SWIFT/BAT 317508 TRIGGER
274.512	-6.92248	GRB 2008-07-23 04:19:24 SWIFT/BAT 317662 TRIGGER
176.898	-60.2763	GRB 2008-07-23 13:22:22 INTEGRAL 5311 INITIAL
176.901	-60.276	GRB 2008-07-23 13:22:39 INTEGRAL 5311 REFINED
176.94	-60.2926	GRB 2008-07-23 13:23:27 INTEGRAL 5311 GROUND
176.907	-60.2795	GRB 2008-07-23 13:23:27 INTEGRAL 5311 REFINED
121.715	-13.99	GRB 2008-07-25 10:26:14 SWIFT/BAT 317888 TRIGGER
208.389	-18.5488	GRB 2008-07-27 05:57:39 SWIFT/BAT 318094 TRIGGER
276.87	1.1721	GRB 2008-07-27 08:13:24 SWIFT/BAT 318101 TRIGGER
244.308	-15.7788	GRB 2008-07-27 17:27:17 SWIFT/BAT 318150 TRIGGER
255.478	-40.8407	GRB 2008-07-27 22:31:19 SWIFT/BAT 318166 TRIGGER
32.6448	64.1515	GRB 2008-07-27 23:07:35 SWIFT/BAT 318170 TRIGGER
328.701	-53.1947	GRB 2008-08-04 23:20:14 SWIFT/BAT 319016 TRIGGER
314.231	-62.438	GRB 2008-08-05 07:41:34 SWIFT/BAT 319036 TRIGGER
356.78	0.31971	GRB 2008-08-10 13:10:12 SWIFT/BAT 319584 TRIGGER
75.2705	45.2723	GRB 2008-08-22 12:41:59 SWIFT/BAT 321174 TRIGGER
63.495	25.7428	GRB 2008-08-22 21:02:52 SWIFT/BAT 321376 TRIGGER
86.7967	51.3264	GRB 2008-09-03 01:12:23 SWIFT/BAT 323542 TRIGGER
287.662	-18.8772	GRB 2008-09-05 11:58:54 SWIFT/BAT 323870 TRIGGER
301.723	-62.5711	GRB 2008-09-05 16:55:45 SWIFT/BAT 323898 TRIGGER
227.89	-80.4861	GRB 2008-09-06 13:33:16 SWIFT/BAT 323984 TRIGGER
280.549	-11.4504	GRB 2008-09-08 05:37:16 SWIFT/BAT 324112 TRIGGER
280.572	-11.4109	GRB 2008-09-08 07:12:44 SWIFT/BAT 324116 TRIGGER
280.588	-11.4939	GRB 2008-09-08 08:49:48 SWIFT/BAT 324122 TRIGGER
65.7245	-25.1102	GRB 2008-09-13 06:46:54 SWIFT/BAT 324561 TRIGGER
18.004	-76.0144	GRB 2008-09-15 00:02:49 SWIFT/BAT 324744 TRIGGER
213.078	-11.4732	GRB 2008-09-15 15:53:35 SWIFT/BAT 324805 TRIGGER
336.302	-57.0218	GRB 2008-09-16 09:45:20 SWIFT/BAT 324895 TRIGGER
163.624	69.0443	GRB 2008-09-16 14:44:47 SWIFT/BAT 324907 TRIGGER
265.289	-42.3961	GRB 2008-09-19 00:05:13 SWIFT/BAT 325268 TRIGGER
130.138	-45.0446	GRB 2008-09-21 07:55:08 SWIFT/BAT 325461 TRIGGER
270.994	-22.4961	GRB 2008-09-22 11:03:57 INTEGRAL 5359 INITIAL
270.97	-22.5082	GRB 2008-09-22 11:04:31 INTEGRAL 5359 GROUND
270.98	-22.4904	GRB 2008-09-22 11:04:31 INTEGRAL 5359 REFINED
288.385	25.8321	GRB 2008-09-23 21:49:17 SWIFT/BAT 325707 TRIGGER
37.9545	89.2641	GRB 2008-09-24 22:53:03 USER 0 TEST
37.9545	89.2641	GRB 2008-09-24 22:59:03 USER 0 TEST
37.9545	89.2641	GRB 2008-09-24 23:18:03 USER 0 TEST
95.0835	-55.1733	GRB 2008-09-28 15:01:32 SWIFT/BAT 326115 TRIGGER
237.711	-54.3193	GRB 2008-10-03 09:28:08 SWIFT/BAT 330353 TRIGGER
262.485	16.5762	GRB 2008-10-03 13:46:12 INTEGRAL 5360 INITIAL
262.474	16.5594	GRB 2008-10-03 13:46:16 INTEGRAL 5360 GROUND
262.495	16.5684	GRB 2008-10-03 13:46:16 INTEGRAL 5360 REFINED
259.907	26.8085	GRB 2008-10-03 13:46:29 INTEGRAL 5360 REFINED
285.155	16.6834	GRB 2008-10-03 20:48:16 INTEGRAL 5361 INITIAL
285.124	16.704	GRB 2008-10-03 20:48:17 INTEGRAL 5361 GROUND
285.132	16.6951	GRB 2008-10-03 20:48:17 INTEGRAL 5361 REFINED
339.976	-40.1359	GRB 2008-10-07 05:23:52 SWIFT/BAT 330856 TRIGGER
279.987	-57.4643	GRB 2008-10-08 19:58:09 SWIFT/BAT 331093 TRIGGER
220.361	33.6074	GRB 2008-10-11 00:28:50 SWIFT/BAT 331332 TRIGGER
30.2174	-17.6414	GRB 2008-10-12 13:10:23 SWIFT/BAT 331475 TRIGGER
255.706	-23.3422	GRB 2008-10-16 06:51:59 INTEGRAL 5367 GROUND
255.702	-23.3407	GRB 2008-10-16 06:51:59 INTEGRAL 5367 REFINED
255.702	-23.3496	GRB 2008-10-16 06:52:02 INTEGRAL 5367 INITIAL
38.6023	-43.7967	GRB 2008-10-16 11:22:52 SWIFT/BAT 331821 TRIGGER
14.6151	-43.543	GRB 2008-10-16 19:47:14 SWIFT/BAT 331856 TRIGGER
230.18	-32.8151	GRB 2008-10-17 23:38:12 SWIFT/BAT 331964 TRIGGER
37.9545	89.2641	GRB 2008-10-18 04:04:45 USER 0 TEST
301.006	21.6824	GRB 2008-10-21 11:20:26 SWIFT/BAT 332287 TRIGGER
226.619	12.416	GRB 2008-10-22 14:23:48 SWIFT/BAT 332399 TRIGGER
27.8984	61.3465	GRB 2008-10-24 05:53:08 SWIFT/BAT 332516 TRIGGER
121.89	2.31108	GRB 2008-10-28 00:25:00 SWIFT/BAT 332851 TRIGGER
346.704	-68.1596	GRB 2008-10-29 01:43:56 SWIFT/BAT 332931 TRIGGER
331.182	52.9933	GRB 2008-11-02 17:44:39 SWIFT/BAT 333427 TRIGGER
100.485	-54.7321	GRB 2008-11-04 09:34:42 SWIFT/BAT 333666 TRIGGER
330.787	-54.7186	GRB 2008-11-09 07:02:06 SWIFT/BAT 334112 TRIGGER
350.157	-55.9037	GRB 2008-11-09 13:47:16 SWIFT/BAT 334129 TRIGGER
37.9545	89.2641	GRB 2008-11-16 21:17:48 USER 0 TEST
37.9545	89.2641	GRB 2008-11-17 01:27:36 USER 0 TEST
82.5899	-43.3021	GRB 2008-11-18 14:56:36 SWIFT/BAT 334877 TRIGGER
37.9545	89.2641	GRB 2008-11-20 01:07:34 USER 0 TEST
37.9545	89.2641	GRB 2008-11-20 23:54:31 USER 0 TEST
89.2636	-60.6257	GRB 2008-11-21 20:35:32 SWIFT/BAT 335105 TRIGGER
37.9545	89.2641	GRB 2008-11-23 02:26:48 USER 0 TEST
323.542	48.7093	GRB 2008-11-26 21:34:10 SWIFT/BAT 335647 TRIGGER
332.093	6.85928	GRB 2008-11-27 07:05:08 SWIFT/BAT 335715 TRIGGER
20.7981	38.1151	GRB 2008-11-28 17:18:44 SWIFT/BAT 335895 TRIGGER
324.33	21.5164	GRB 2008-11-29 21:41:40 SWIFT/BAT 335971 TRIGGER
233.033	63.4983	GRB 2008-12-03 13:57:11 SWIFT/BAT 336489 TRIGGER
